timestamp,hz_positions,u,v
1689829715.074706,0.6409089061544494,657,374
1689829715.268924,5.148855463173129,657,374
1689829719.297226,0.24824355556071132,657,374
1689829719.530612,4.284746427593647,657,374
1689829719.719723,5.287899857411033,657,374
1689829719.871253,6.599352070526447,657,374
1689829720.047763,5.665398325357236,657,374
1689829720.313146,3.7681388055129066,657,374
1689829723.413483,0.3225456031738525,657,374
1689829725.10665,0.5906091225457492,657,374
1689829727.559719,0.40765262272015607,657,374
1689829730.226043,0.37504820772766856,657,374
1689829731.478509,0.7984248907765766,657,374
1689829735.590246,0.24320621597918343,657,374
1689829735.774745,5.420082833125496,657,374
1689829735.940994,6.015072443815351,657,374
1689829736.089217,6.746594776834831,657,374
1689829738.850614,0.3621355260889202,657,374
1689829739.140346,3.451465738003858,657,374
1689829739.335324,5.128783793533114,657,374
1689829739.865954,1.8845527746612971,657,374
1689829742.861467,0.3338326398756074,657,374
1689829743.206768,2.89602277984227,657,374
1689829746.418086,0.31139862044224603,657,374
1689829747.059318,1.5594979330899692,657,374
1689829749.875531,0.35508679143244615,657,374
1689829750.378055,1.9899541641541008,657,374
1689829753.346291,0.33690043859747765,657,374
1689829753.5339,5.3302359036662095,657,374
1689829753.99562,2.1658148274754545,657,374
1689829754.278761,3.531810515342558,657,374
1689829757.094269,0.3551756751595825,657,374
1689829757.566975,2.11547945626939,657,374
1689829757.837209,3.7004983929496236,657,374
1689829758.047214,4.761790366985497,657,374
1689829760.566362,0.39695962700235243,657,374
1689829760.85271,3.49225290604489,657,374
1689829761.035495,5.470907421320645,657,374
1689829761.268846,4.285389963677975,657,374
1689829761.521355,3.9602567843043945,657,374
1689829764.439802,0.34264798844917194,657,374
1689829764.606901,5.984476303533924,657,374
1689829764.986885,2.6316887830043125,657,374
1689829765.291054,3.2876466655222663,657,374
1689829768.457286,0.3158328387978469,657,374
1689829768.997333,1.8516901076410013,657,374
1689829769.308495,3.2137600872877954,657,374
1689829772.428977,0.32046331633335245,657,374
1689829772.593385,6.082430243468097,657,374
1689829772.91735,3.0867525066087333,657,374
1689829773.110872,5.167371779866698,657,374
1689829773.265597,6.463076534291578,657,374
