timestamp,hz_camera_info,height,width
1690190059.148221,1.7245812313867481,0,0
1690190059.155368,139.91740334256264,0,0
1690190059.162576,138.7372320719767,0,0
1690190059.1702,131.1621739946213,0,0
1690190059.177894,129.9713055064919,0,0
1690190059.184743,146.01072199401239,0,0
1690190059.190524,172.97525569119102,0,0
1690190059.200667,98.59207371538714,0,0
1690190059.20892,121.16662814883291,0,0
1690190059.220798,84.18916097952629,0,0
1690190059.224868,245.6976158397282,0,0
1690190059.22897,243.78401627433885,0,0
1690190059.237867,112.3966020848407,0,0
1690190059.245776,126.44109489931267,0,0
1690190059.253221,134.31658500656482,0,0
1690190059.260625,135.06485476911186,0,0
1690190059.267521,145.01120177015628,0,0
1690190059.271593,245.56814988290398,0,0
1690190059.281147,104.66919544819325,0,0
1690190059.287847,149.25286456479967,0,0
1690190059.297279,106.02386248736097,0,0
1690190059.303142,170.55562784645414,0,0
1690190059.31026,140.48916429408808,0,0
1690190059.316118,170.70834350834352,0,0
1690190059.342031,38.59066861722193,0,0
1690190059.349795,128.79791186857054,0,0
1690190059.356596,147.03957931638914,0,0
1690190059.367561,91.19836489747995,0,0
1690190059.376144,116.51168088002444,0,0
1690190059.384157,124.79704840965218,0,0
1690190059.39158,134.71347358278464,0,0
1690190059.399305,129.44983179531496,0,0
1690190059.406318,142.5954987420956,0,0
1690190059.414995,115.24712864757927,0,0
1690190059.421669,149.83402993605543,0,0
1690190059.867228,2.2443715519501715,167,167
1690190059.873519,158.95944819222314,167,167
1690190059.880474,143.7784176607706,169,169
1690190059.891037,94.67100036114121,169,169
1690190059.895698,214.54240409207162,169,169
1690190059.903358,130.54980079681275,169,169
1690190059.909868,153.60937557223951,169,169
1690190059.918262,119.13267247990457,167,167
1690190059.924743,154.29878968472943,169,169
1690190059.934541,102.06112517033289,169,169
1690190059.942973,118.59707063281118,169,169
1690190059.951543,116.68346964891782,169,169
1690190059.958064,153.35102921282586,169,169
1690190059.965069,142.75565841870596,169,169
1690190059.972045,143.35090057760004,167,167
1690190060.40792,2.294236053981201,167,167
1690190060.414951,142.2231867349361,167,167
1690190060.422049,140.8855597729334,169,169
1690190060.430542,117.74476447139408,169,169
1690190060.441452,91.65874125874126,167,167
1690190060.449955,117.60610139075818,167,167
1690190060.465868,62.84166367014264,169,169
1690190060.472936,141.4843649856637,167,167
1690190060.479835,144.94605522341638,167,167
1690190060.488098,121.02328533918111,169,169
1690190060.496027,126.11793005983702,169,169
1690190060.502716,149.4975762760194,169,169
1690190060.509963,137.98868272141073,169,169
1690190060.519944,100.19119508874185,169,169
1690190060.527183,138.13865560056647,167,167
1690190060.959402,2.3136417744798545,167,167
1690190060.968731,107.19443876507871,167,167
1690190060.973787,197.77922384118452,169,169
1690190060.982138,119.74830126191972,169,169
1690190060.994657,79.87781142280372,167,167
1690190061.003367,114.8117814518778,169,169
1690190061.006082,368.30909729539866,169,169
1690190061.01321,140.29180185302874,167,167
1690190061.021447,121.40511751765659,169,169
1690190061.027109,176.61714670709114,169,169
1690190061.036274,109.1101688301553,169,169
1690190061.043,148.67619013859843,169,169
1690190061.050995,125.0761615077235,169,169
1690190061.058499,133.26250238291922,169,169
1690190061.067119,116.01217016097804,169,169
1690190061.076615,105.30514687421541,169,169
1690190061.513827,2.2872199803686333,167,167
1690190061.523909,99.1866058126611,167,167
1690190061.528252,230.26648366730717,169,169
1690190061.535362,140.64462477365703,169,169
1690190061.548567,75.72859567399703,169,169
1690190061.552495,254.58597875569043,169,169
1690190061.561648,109.25511852044804,169,169
1690190061.567935,159.05589685248387,167,167
1690190061.574139,161.18299900084543,167,167
1690190061.582423,120.71676500215858,169,169
1690190061.589061,150.64664894763308,169,169
1690190061.595556,153.96461346450334,169,169
1690190061.602851,137.082197601072,169,169
1690190061.608986,162.9995336545935,169,169
1690190061.61564,150.28499767100217,167,167
1690190061.633672,55.45673788872435,167,167
1690190062.06285,2.3300355590763417,167,167
1690190062.072377,104.96518931905203,167,167
1690190062.077151,209.46384338793447,169,169
1690190062.085955,113.5867410496669,169,169
1690190062.102969,58.775034331997425,169,169
1690190062.108081,195.61160339520566,169,169
1690190062.114611,153.14385862421497,169,169
1690190062.121245,150.738688230009,167,167
1690190062.12721,167.6447499900076,167,167
1690190062.134209,142.87723123041286,169,169
1690190062.14084,150.80372487685614,169,169
1690190062.150271,106.03458388107998,169,169
1690190062.156354,164.3922552324214,169,169
1690190062.165985,103.8296861075354,169,169
1690190062.178866,77.63491652167475,167,167
1690190062.180465,625.3621589384226,167,167
1690190062.614384,2.3045778323813124,167,167
1690190062.622198,127.97266209000763,167,167
1690190062.629313,140.5503652570203,169,169
1690190062.643745,69.29068922222956,169,169
1690190062.652254,117.52042588960494,169,169
1690190062.664465,81.89440799750078,169,169
1690190062.669778,188.21198115324208,167,167
1690190062.681042,88.77961222589111,167,167
1690190062.689749,114.84950711938664,167,167
1690190062.697839,123.60910055404928,169,169
1690190062.703432,178.79295792659534,169,169
1690190062.710945,133.10602646694804,169,169
1690190062.716729,172.88969497114593,169,169
1690190062.723362,150.7603608784731,167,167
1690190063.167316,2.252485663865853,169,169
1690190063.174276,143.67499057993354,169,169
1690190063.183053,113.93540325428518,169,169
1690190063.190237,139.19766361343423,169,169
1690190063.19975,105.12040100250627,167,167
1690190063.206762,142.61004386114038,167,167
1690190063.213209,155.1147928994083,169,169
1690190063.219788,151.99507157093677,167,167
1690190063.226826,142.08828212337815,169,169
1690190063.235294,118.08953206824708,169,169
1690190063.242974,130.20936297032162,169,169
1690190063.249538,152.34840725000907,169,169
1690190063.257452,126.35729348677472,169,169
1690190063.265387,126.02319572141097,169,169
1690190063.271345,167.84601224538798,167,167
1690190063.280574,108.35195040041333,167,167
