timestamp,hz_camera_info,height,width
1690093363.038045,1.8140919730734564,0,0
1690093363.069331,31.96317718692607,0,0
1690093363.093252,41.80424989036399,0,0
1690093363.124855,31.642467541285374,0,0
1690093363.157964,30.203313914552563,0,0
1690093363.186263,35.3368212645857,0,0
1690093363.232906,21.439435683798912,0,0
1690093363.262853,33.3925449421206,0,0
1690093363.291953,34.36404899430585,0,0
1690093363.318196,38.10544103351473,0,0
1690093363.376511,17.14823521715844,0,0
1690093363.415962,25.34797454508095,0,0
1690093363.437247,46.98131636722076,0,0
1690093363.469804,30.715350703750897,0,0
1690093363.496537,37.407059914738774,0,0
1690093363.522035,39.218895517363904,0,0
1690093363.572213,19.92903231937357,0,0
1690093363.593913,46.0826439016887,0,0
1690093363.628482,28.927630989082232,0,0
1690093363.658035,33.837584910531326,0,0
1690093363.692718,28.832578314578164,0,0
1690093363.733531,24.502015398815296,0,0
1690093363.758263,40.43326199703087,0,0
1690093363.795935,26.545051801502463,0,0
1690093363.828772,30.453310486535152,0,0
1690093363.86445,28.028547753334582,0,0
1690093363.90925,22.321407094010272,0,0
1690093363.926363,58.435209050252865,0,0
1690093363.96435,26.324799628441777,0,0
1690093363.993718,34.05075581678547,0,0
1690093364.037589,22.794015510110917,0,0
1690093364.070733,30.171375956724408,0,0
1690093364.089124,54.37473585957452,0,0
1690093364.128162,25.616103873895334,0,0
1690093364.166792,25.886610790860725,0,0
1690093364.191364,40.69650602058935,0,0
1690093364.228452,26.962959153499018,0,0
1690093364.264677,27.605183659231667,0,0
1690093364.296382,31.540863287712437,0,0
1690093364.328307,31.32345055749311,0,0
1690093364.375503,21.188169028314515,0,0
1690093364.398021,44.40907598970851,0,0
1690093364.42906,32.21753324064615,0,0
1690093364.464718,28.044102406375995,0,0
1690093364.505392,24.58574786487611,0,0
1690093364.533733,35.28479851939093,0,0
1690093364.575896,23.71740224490373,0,0
1690093364.602826,37.133179286960065,0,0
1690093364.627168,41.081559693232904,0,0
1690093364.669173,23.806654482296715,0,0
1690093364.696548,36.52970327210653,0,0
1690093364.732503,27.812580401310292,0,0
1690093364.769228,27.229374951310085,0,0
1690093364.793523,41.160577423185245,0,0
1690093364.835096,24.05418394324679,0,0
1690093364.864983,33.459140368231274,0,0
1690093364.895926,32.31757381495408,0,0
1690093364.919798,41.89025827457404,0,0
1690093364.953442,29.72280567484445,0,0
1690093364.988395,28.609946590451763,0,0
1690093365.020242,31.40013176019644,0,0
1690093365.059848,25.2486395376836,0,0
1690093365.085473,39.024404767442945,0,0
1690093365.118263,30.497153369058612,0,0
1690093365.157067,25.770503084371697,0,0
1690093365.183974,37.16509534273765,0,0
1690093365.230076,21.69101082920472,0,0
1690093365.255789,38.89088346561828,0,0
1690093365.294709,25.693779787064603,0,0
1690093365.329618,28.645899780766158,0,0
1690093365.360639,32.23610427939006,0,0
1690093365.397632,27.032295902912495,0,0
1690093365.432752,28.473795687829252,0,0
1690093365.46434,31.6575137746245,0,0
1690093365.50673,23.590409286995843,0,0
1690093365.526861,49.67494522413691,0,0
1690093365.568525,24.001464933162424,0,0
1690093365.593413,40.17994405487221,0,0
1690093365.629618,27.620635610520633,0,0
1690093365.671746,23.737133414073732,0,0
1690093365.695494,42.108949260084735,0,0
1690093365.730443,28.613069371772394,0,0
1690093365.768911,25.995711080535,0,0
1690093365.797246,35.29192400249062,0,0
1690093365.834922,26.54202816010125,0,0
1690093365.865663,32.529871177396714,0,0
1690093365.895393,33.63623532430872,0,0
1690093365.929823,29.044415206703135,0,0
1690093365.975759,21.769367311984222,0,0
1690093366.002356,37.598192835885115,0,0
1690093366.032283,33.41462520812919,0,0
1690093366.067992,28.004219691001108,0,0
1690093366.102656,28.8484431636071,0,0
1690093366.133626,32.289211535204544,0,0
1690093366.174307,24.581425197358012,0,0
1690093366.201616,36.61804403624871,0,0
1690093366.229743,35.55308418027854,0,0
1690093366.268473,25.81984056142079,0,0
1690093366.298705,33.07732466897471,0,0
1690093366.334421,27.998798421927464,0,0
1690093366.368646,29.21841866945315,0,0
1690093366.399081,32.85681608096887,0,0
1690093366.43785,25.79379985117675,0,0
1690093366.468385,32.74932265192508,0,0
1690093366.500317,31.31643433657127,0,0
1690093366.525145,40.27717600061458,0,0
1690093366.55779,30.63257451268231,0,0
1690093366.588873,32.172062805378495,0,0
1690093366.616908,35.66949008402218,0,0
1690093366.661523,22.413971110837977,0,0
1690093366.694383,30.432319479916416,0,0
1690093366.726063,31.565549835937265,0,0
1690093366.756905,32.4232496656643,0,0
1690093366.792236,28.3037472416981,0,0
1690093366.828597,27.5020097174593,0,0
1690093366.859312,32.557394355264385,0,0
1690093366.894675,28.278176681971104,0,0
1690093366.932148,26.685906612458883,0,0
1690093366.964033,31.362799566306503,0,0
1690093366.995508,31.77117925099988,0,0
1690093367.031319,27.924421778671388,0,0
1690093367.061809,32.79746647378504,0,0
1690093367.109382,21.020392412358735,0,0
1690093367.12835,52.72007843334423,0,0
1690093367.168823,24.707839487264074,0,0
1690093367.19467,38.68927220736094,0,0
1690093367.230655,27.78936209683831,0,0
1690093367.276287,21.91438647822566,0,0
1690093367.291724,64.77989713809134,0,0
1690093367.330148,26.025390600761966,0,0
1690093367.370124,25.01493391860299,0,0
1690093367.399358,34.2068245579696,0,0
1690093367.433167,29.57796974718804,0,0
1690093367.467873,28.813365574851616,0,0
1690093367.498674,32.466668730841874,0,0
