timestamp,hz_positions,u,v
1690087450.081081,1.2543746659804094,600,322
1690087450.225343,6.931828736412931,600,322
1690087450.291098,15.207939172652349,600,322
1690087450.337772,21.425308023947203,600,322
1690087450.39408,17.75945599200586,600,322
1690087450.441654,21.019865691089507,600,322
1690087450.48616,22.468843747321504,600,322
1690087450.543781,17.354783184376036,600,322
1690087450.593965,19.92666530474566,600,322
1690087450.641388,21.086865152383538,600,322
1690087450.684953,22.95418798741278,600,322
1690087450.726912,23.83276227491491,600,322
1690087450.78265,17.941090417568503,600,322
1690087450.836307,18.636878260328633,600,322
1690087450.87449,26.18968348620989,600,322
1690087450.922967,20.628367113074013,600,322
1690087450.965348,23.595452269645982,600,322
1690087451.016762,19.44995038164399,600,322
1690087451.063917,21.206702328826687,600,322
1690087451.107846,22.763953715563467,600,322
1690087451.153627,21.843171769460312,600,322
1690087451.207446,18.580736619206675,600,322
1690087451.257447,19.9996376103262,600,322
1690087451.300433,23.263433464968717,600,322
1690087451.344142,22.878562584206534,600,322
1690087451.393628,20.207767429983765,600,322
1690087451.441297,20.977918265070848,600,322
1690087451.484031,23.40062151652263,600,322
1690087451.527817,22.838324657504412,600,322
1690087451.579198,19.462495417782254,600,322
1690087451.628245,20.388510541077878,600,322
1690087451.676561,20.697076762134103,600,322
1690087451.718964,23.583246650285915,600,322
1690087451.775359,17.732126474927814,600,322
1690087451.825323,20.014334454703793,600,322
1690087451.87024,22.26335093818838,600,322
1690087451.917531,21.14565446451528,600,322
1690087451.968686,19.548396718866517,600,322
1690087452.015942,21.161337194635884,600,322
1690087452.06053,22.427634146993558,600,322
1690087452.109909,20.251478675685984,600,322
1690087452.158145,20.73144981118646,600,322
1690087452.204333,21.6505907798087,600,322
1690087452.252592,20.721514922460514,600,322
1690087452.293807,24.263044635212996,600,322
1690087452.342996,20.3298095612007,600,322
1690087452.38852,21.966377224497492,600,322
1690087452.428962,24.726775376416352,600,322
1690087452.469307,24.786247407206048,600,322
1690087452.522023,18.969566770839457,600,322
1690087452.569565,21.033990953130797,600,322
1690087452.614391,22.308466390800685,600,322
1690087452.657616,23.13486083685424,600,322
1690087452.708032,19.83497588196349,600,322
1690087452.754501,21.51962484479698,600,322
1690087452.805211,19.71999078484012,600,322
1690087452.845359,24.907828710219547,600,322
1690087452.894531,20.336808215591393,600,322
1690087452.939103,22.43567195155872,600,322
1690087452.983732,22.406906425625575,600,322
1690087453.027514,22.840438914150354,600,322
1690087453.078833,19.48591392254516,600,322
1690087453.127262,20.648779575239015,600,322
1690087453.170476,23.14073224019597,600,322
1690087453.212383,23.862320860665296,600,322
1690087453.265057,18.984678474274773,600,322
1690087453.315127,19.972115347986744,600,322
1690087453.357255,23.737133414073732,600,322
1690087453.400855,22.935736471411698,600,322
1690087453.45743,17.675707567048192,600,322
1690087453.502425,22.22465730197167,600,322
1690087453.554947,19.039660815368624,600,322
1690087453.604767,20.0721857188662,600,322
1690087453.659818,18.165023819835426,600,322
