x,y,z
0.02218365582939161,0.07997848767158915,0.400348430902229
0.022174266569627548,0.07994732957964955,0.40023618320364346
-0.05760446548584425,0.03598765321663416,0.40471763209766337
-0.05758797690876299,0.035968671976553915,0.4046238950929632
-0.057600640871804346,0.03596922416749584,0.40461948536853004
-0.057594140990752975,0.03597344574965409,0.40461623501930877
-0.05763738782201296,0.03600216285785075,0.4049539642390386
-0.05758215676437258,0.035964474754211676,0.404566364609216
-0.057641482606681387,0.03599762781599468,0.4048695642898493
-0.05763469868729423,0.03599725989108737,0.4048628121952767
-0.05762450220647648,0.03598731828072981,0.40481926596573314
-0.0575924177127253,0.035973388809349006,0.40463597065636825
-0.05765717297989144,0.03601107640719576,0.40503944126151614
-0.05759767617530214,0.035966155901813304,0.4045730369708412
-0.05760942999654149,0.03598345571215401,0.40472867816456126
-0.05761652289008358,0.035986832606890874,0.40478552923764277
-0.05757225033010008,0.0359446763502664,0.4043603378883852
-0.05764273955088962,0.03599768315495367,0.4048928554164511
-0.05761385795879203,0.03598760284047187,0.40473705332339427
-0.05756794831442019,0.03595249950953803,0.404459168080171
-0.057599497342411925,0.0359739561384114,0.40466984091811725
-0.057598879724721636,0.03596818916005479,0.4045727244184432
-0.05759774058641653,0.035977549858990994,0.404676406323627
-0.05759613498640249,0.035977549942895364,0.4046126332856493
-0.05758047516619283,0.03595694997870543,0.404495844313374
-0.05761095045565939,0.03598595595118938,0.4047753119295016
-0.057597604182052106,0.03597134755233275,0.40458822295888164
-0.057613524087394744,0.03598927357083298,0.4047353993066356
-0.057612617884202105,0.035975816526886965,0.4046579678106609
-0.05761086427920008,0.03598823604258491,0.4047188256381189
-0.0576071468790395,0.03598342927122438,0.4046746703976715
-0.05761512139475364,0.0359817848936361,0.40466559082769843
-0.05761427264220021,0.0359809575966383,0.404680916104672
-0.057584573760112924,0.03596624043967803,0.4045637697745644
-0.057599871051941046,0.03598278739982267,0.4047091943884952
-0.05764449388675314,0.03599884059449147,0.40491607828216974
-0.057649075611517026,0.03599286992842268,0.4048151836599324
-0.05761519992498908,0.035987292796357165,0.40477153128123583
-0.05762521451465857,0.03599012990307581,0.4048233085886431
-0.05762451135168295,0.035986802722386614,0.4048228529689888
-0.057599048442134586,0.035978008628000824,0.40469113505589666
-0.05756537939379328,0.035943613305360785,0.40441876057913795
