timestamp,hz_detections,x,y,z
1689830015.757219,1.2454835193257179,0.0404006078589605,0.0014805372189572025,0.49043201467678726
1689830015.837822,12.406503920750843,0.0403732135377662,0.0014886597888759125,0.4903159584675731
1689830015.867618,33.561412773856965,0.040368530195685474,0.0014851742753398873,0.49005211494926726
1689830015.895667,35.651904867143806,0.04038219899029223,0.0014924099817167624,0.4902352471097271
1689830015.920783,39.81530984204131,0.040395081272289884,0.0014895969695364053,0.49028109534800846
1689830015.943478,44.06244353398466,0.04038460412259672,0.001489628109101956,0.49027984598585755
1689830015.965162,46.11709859371736,0.04038090843611733,0.0014760895337380783,0.4902253371515784
1689830015.987975,43.83495673257807,0.040373368201201056,0.0014736681107890939,0.4901821802428618
1689830016.003976,62.49521709330393,0.040393999218137744,0.0014846259885218098,0.49030369578982574
1689830016.046477,23.528873231535606,0.040389758052715635,0.0014722691823722486,0.4902764269051083
1689830016.088201,23.967040565018884,0.04039917008356641,0.001476555330251368,0.4903215781807802
1689830016.117817,33.76567003171843,0.04039747865473562,0.0014750259826688556,0.4903325458650369
1689830016.145512,36.107367297395015,0.040390387205588935,0.001471457269222823,0.4902769839758734
1689830016.183309,26.4571442989428,0.040397341844275174,0.0014680350525156033,0.4903406181675174
1689830016.214472,32.08936017198773,0.0404014696402928,0.0014737507441233138,0.4904059432294657
1689830016.239621,39.763220265068924,0.04039288881620003,0.0014617980113417306,0.4902758526401279
1689830016.277254,26.572295606449366,0.04040648944036072,0.001464704792940477,0.49044069144524594
1689830016.3185,24.244812078752357,0.0403924796924248,0.0014665423596119346,0.49026984177452965
1689830016.346036,36.31620690252308,0.040389692859574854,0.0014627929603129289,0.49024498935657346
1689830016.401803,17.93173267665367,0.040415467551767274,0.0014619720508995183,0.4904276554634083
1689830016.412408,94.29428295227176,0.040407875351488536,0.0014628316016995944,0.49045513107307526
1689830016.454132,23.967040565018884,0.04040644985612695,0.001464586990946066,0.4903336041014803
1689830016.47948,39.45092506372452,0.040414392410262595,0.0014609751467109945,0.49048820603910753
1689830016.509013,33.86053120206668,0.040405120264667915,0.0014677006418594956,0.4904555900693676
1689830016.542585,29.786763818167614,0.04037703338538458,0.0014599293978525302,0.4900825220215064
1689830016.570415,35.93228702624906,0.04040100640977554,0.001468856587017416,0.490417526867102
1689830016.624559,18.469299327156797,0.04040906006873537,0.001466671343637713,0.4904316974825352
1689830016.657667,30.204183919634175,0.040403334167131995,0.0014629073591606325,0.4903378315499189
1689830016.691552,29.511581435929187,0.04040562915154909,0.0014652481177854348,0.49036816007160333
1689830016.732458,24.446177428849527,0.04040577904860334,0.0014654880068646577,0.4903838142329545
1689830016.784088,19.368666041717656,0.04040342252064011,0.0014628831919447647,0.49038960024675887
1689830016.82498,24.454586797579207,0.0403959398830589,0.0014689011548127827,0.49032541598995316
1689830016.853843,34.64648934412688,0.040388626266589754,0.001469720565826742,0.49028927882351425
1689830016.865597,85.0771602434077,0.04038371782191557,0.0014640237877738935,0.4902701939260204
1689830016.894162,35.00796260746181,0.04040093269278091,0.0014736624892685555,0.49035592143945494
1689830016.935684,24.08360320632077,0.040389667629001445,0.0014685071283300692,0.49033402796319087
1689830016.970804,28.473795687829252,0.04039537112051569,0.0014612550010433113,0.4903602668470034
1689830017.000446,33.73579563734637,0.0403930340173244,0.0014772380608592142,0.4903312347162392
1689830017.036717,27.570343979859462,0.04041247545479521,0.001468327317100259,0.4905230206521808
1689830017.061952,39.627224972601184,0.04038099481879374,0.0014712104049874745,0.4901970934425353
1689830017.094476,30.746648095883884,0.04039831789975456,0.0014698460008566,0.49035199983679006
1689830017.141876,21.097047432221718,0.04040906124045663,0.001477920746631664,0.49044624945590526
1689830017.187228,22.049752917674272,0.04038374242803128,0.001480082389592226,0.49025660971340906
1689830017.200565,74.97861994994638,0.0403911158292911,0.001469083475870881,0.4902831847867582
1689830017.244805,22.603979391666126,0.040401548845504384,0.0014768632282760239,0.4904710604551821
1689830017.275945,32.11319194548656,0.0403940310307137,0.001475157618244173,0.49039931151462424
1689830017.315251,25.441302422632262,0.04037703261487253,0.0014846547811817505,0.490152894803438
1689830017.341857,37.58572670328784,0.040371919375979316,0.001483957492497975,0.49013205163291934
1689830017.366516,40.55288703252504,0.04037507073423148,0.0014826456540900934,0.4901774705699658
1689830017.411044,22.457895835898974,0.040384274586996956,0.0014898076224880105,0.4902841926934534
1689830017.446491,28.211036078452473,0.040375421908732015,0.0014770634313943137,0.49023323957798925
1689830017.471408,40.133423915643625,0.04037169713810636,0.0014861988041473505,0.4901016034480773
1689830017.498922,36.34484372156703,0.0403784803619194,0.0014823631780843572,0.4902129002346561
1689830017.533781,28.687043889227066,0.04038209265568941,0.0014909091432722002,0.4903089833505753
1689830017.564735,32.306123392128164,0.040373530707191845,0.0014830768032839232,0.49016815176048123
1689830017.605444,24.564581307907652,0.040384628145691874,0.00149060582674536,0.4903334578015828
1689830017.640962,28.154793150436657,0.04037669832969488,0.0014848748307420636,0.49018821948111524
1689830017.678852,26.392051496636736,0.04038182061077295,0.001479057378572539,0.4902856364592243
1689830017.713853,28.570774638293233,0.040377495391314584,0.0014954667341604488,0.49019060270226095
1689830017.74567,31.429543427924855,0.04038371586982956,0.0014793808446519226,0.4902643577308277
1689830017.776268,32.681954541558554,0.04038922286314065,0.0014917604148534718,0.490273827682205
1689830017.802965,37.457503907122124,0.04037942016364717,0.0014756663121787842,0.4901973337694659
