timestamp,hz_camera_info,height,width
1690190903.868872,1.7054252092694568,0,0
1690190903.876374,133.29638339795335,0,0
1690190903.883614,138.12045970955313,0,0
1690190903.892476,112.84110842076944,0,0
1690190903.901716,108.2261385627661,0,0
1690190903.912289,94.58133766292337,0,0
1690190903.917078,208.80689002837656,0,0
1690190903.929647,79.56113661368033,0,0
1690190903.937403,128.93252589837385,0,0
1690190903.953442,62.34750940198891,0,0
1690190903.959518,164.5857793125098,0,0
1690190903.968589,110.24007149052488,0,0
1690190903.977872,107.72579940927186,0,0
1690190903.984636,147.83772161714427,0,0
1690190903.992458,127.84394050231651,0,0
1690190904.010684,54.866950094839424,0,0
1690190904.013611,341.63916266188807,0,0
1690190904.024868,88.83414169225881,0,0
1690190904.030029,193.75913521504134,0,0
1690190904.036823,147.1892195395845,0,0
1690190904.04622,106.41660323742832,0,0
1690190904.055408,108.83836313153593,0,0
1690190904.068485,76.47001768491677,0,0
1690190904.078917,95.85885041709518,0,0
1690190904.087362,118.41291888992406,0,0
1690190904.092666,188.54194012406725,0,0
1690190904.104738,82.83572303195481,0,0
1690190904.113174,118.54008987366815,0,0
1690190904.120612,134.44574798858864,0,0
1690190904.128127,133.0637987373497,0,0
1690190904.134486,157.2608451126692,0,0
1690190904.143414,112.0064090581355,0,0
1690190904.149812,156.29975777901993,0,0
1690190904.158285,118.02307389273454,0,0
1690190904.166345,124.06981009288292,0,0
1690190904.174966,115.9929203539823,0,0
1690190904.185259,97.15334012786064,0,0
1690190904.194557,107.55177188573774,0,0
1690190904.205579,90.72688730261734,0,0
1690190904.210777,192.38161636547105,0,0
1690190904.21792,139.99679572763685,0,0
1690190904.226306,119.24783214397407,0,0
1690190904.245658,51.67435442538932,0,0
1690190904.258174,79.89759219750076,0,0
1690190904.285335,36.81733115640526,0,0
1690190904.301343,62.46915492538203,0,0
1690190904.316293,66.88946654971693,0,0
1690190904.329601,75.14249883550109,0,0
1690190904.34299,74.68889007603683,0,0
1690190904.357416,69.31931842596724,0,0
1690190904.369963,79.70022422376772,0,0
1690190904.386703,59.73685784683748,0,0
1690190904.881359,2.0216065835782637,0,0
1690190904.894779,74.5163892195356,0,0
1690190904.906492,85.37502035499105,0,0
