time,Image_u,Image_v,time,camera_x,camera_y,camera_z,time,recognition
1.7365739345550537,639,382,1.7365739345550537,0.005006958903651182,0.06617989403133877,1.1559513641396144,1.8385629653930664,10.491530341687929
1.8385629653930664,639,383,1.8385629653930664,0.004988546876966741,0.0661526738628024,1.155211085610291,1.927912950515747,10.654284139374557
1.936790943145752,639,382,1.927912950515747,0.00500114735195364,0.0662013935436913,1.156092688922898,2.0506319999694824,8.178693648809652
2.0506319999694824,639,383,2.0506319999694824,0.005015432647597483,0.06623583318750892,1.1565330442980624,2.156506061553955,6.978701030756304
2.156506061553955,639,383,2.156506061553955,0.0050409684227838755,0.06628004857454475,1.157530332597458,2.274240016937256,12.44246149464841
2.274240016937256,639,383,2.274240016937256,0.00502814893408015,0.06633868184226323,1.158174369621406,2.4143810272216797,7.359551370121404
2.4143810272216797,639,383,2.4143810272216797,0.005033286428077288,0.06623261659232563,1.1569496449652785,2.5136520862579346,10.056498367196228
2.5136520862579346,639,383,2.5136520862579346,0.0050192417828195815,0.06625425534867227,1.1570143544949592,2.612478017807007,9.632711179703415
2.612478017807007,639,383,2.612478017807007,0.005036467711063721,0.06627104302476809,1.157417086679419,2.7224090099334717,9.195736153680878
2.7224090099334717,639,382,2.7224090099334717,0.005029343557721488,0.06623699236980937,1.1568551697374405,2.8324949741363525,9.41264758091844
2.823806047439575,639,382,2.8324949741363525,0.0050410317509613995,0.0662982825530084,1.1578715044217296,2.922245979309082,10.245277718746717
2.922245979309082,639,383,2.922245979309082,0.0050060358749883516,0.06615720938091726,1.155336730340298,3.0447001457214355,8.369742600179196
3.0447001457214355,639,383,3.0447001457214355,0.00501521491713743,0.06618787621379833,1.1560313772953557,3.122403144836426,13.151133003690454
3.122403144836426,639,383,3.122403144836426,0.005012231434634157,0.06620385202221413,1.1561038491164302,3.2024941444396973,11.6677951579656
3.2024941444396973,639,383,3.2024941444396973,0.005013668822469352,0.06623498304572088,1.1563620013349953,3.3246309757232666,8.62032226241368
3.3246309757232666,639,383,3.3246309757232666,0.005002459082795844,0.0661881464421208,1.156115835961302,3.4208929538726807,10.578773869245339
3.4208929538726807,639,383,3.4208929538726807,0.005009656030166781,0.06622346444739699,1.156307398006651,3.5433669090270996,8.17039314001644
3.5433669090270996,639,382,3.5433669090270996,0.0050221141285396835,0.06620311477900839,1.1563236136957884,3.6439130306243896,9.90570658655765
3.6439130306243896,639,383,3.6439130306243896,0.00502416386721009,0.06623359967180212,1.156710641198787,3.8077211380004883,6.133987343901044
3.8077211380004883,639,383,3.8077211380004883,0.005010032202539939,0.06621749331814096,1.1563075650738448,3.903367042541504,10.24297586457003
3.903367042541504,639,383,3.903367042541504,0.00501655542232566,0.06625202021348547,1.1567434942808719,4.016963958740234,8.913298212581843
4.016963958740234,639,382,4.016963958740234,0.00501898515290456,0.06622290825614312,1.1564982490713824,4.151943922042847,7.238185304131886
4.151943922042847,639,382,4.151943922042847,0.00502038311952766,0.06619422090241212,1.1561638779943662,4.252247095108032,10.313752394441698
4.252247095108032,639,383,4.252247095108032,0.005030252848150799,0.06633947383642717,1.157573354605837,4.3935770988464355,6.921853417190499
4.3935770988464355,639,382,4.3935770988464355,0.005006376918647762,0.06615796442537104,1.1555733648897215,4.524038076400757,7.590593702833688
4.524038076400757,639,383,4.524038076400757,0.0050125935762293595,0.06618409142509125,1.1558758707539232,4.602829933166504,12.312251769354285
4.602829933166504,639,383,4.602829933166504,0.005013339569691428,0.06615598052746671,1.1554275097779927,4.702290058135986,9.89794574695284
4.7125489711761475,639,383,4.702290058135986,0.005034770473353791,0.06627537515520245,1.1571349767894004,4.850296974182129,6.844200474522948
4.850296974182129,639,383,4.850296974182129,0.005016074175263521,0.06624246383677222,1.1566412125425225,4.993060111999512,7.293312861139754
4.993060111999512,639,383,4.993060111999512,0.004996107890311688,0.06619055775241366,1.155800369532959,5.0624449253082275,13.825704585160036
5.0624449253082275,639,383,5.0624449253082275,0.005004063432619508,0.06622735858644559,1.1564973674042738,5.206464052200317,7.057458422232243
5.206464052200317,639,383,5.206464052200317,0.005009042320422396,0.0662007100745015,1.156071964058444,5.312546014785767,9.596192916628535
5.312546014785767,639,383,5.312546014785767,0.005017111116502138,0.06622970071918935,1.1564133666307632,5.4137420654296875,9.715919146432427
5.40241813659668,639,383,5.4137420654296875,0.005009116307328128,0.06620410921814997,1.1561607029960106,5.522229909896851,8.855281325873536
5.522229909896851,639,383,5.522229909896851,0.0050446333081519985,0.06630459589370685,1.1577418369491874,5.662459135055542,6.1694822511535685
5.662459135055542,639,382,5.662459135055542,0.004999495177216013,0.06612682745986884,1.154998406682501,5.773622989654541,11.96072694504567
5.773622989654541,639,382,5.773622989654541,0.0050065431899232815,0.06615654492274,1.1554273326159727,5.922986030578613,6.520731438094853
5.922986030578613,639,382,5.922986030578613,0.005004544348398196,0.0661614522588147,1.1556557335029032,6.03279709815979,8.919648173667467
6.03279709815979,639,383,6.03279709815979,0.0050083529678000595,0.06618889447893851,1.1560543738337916,6.114797115325928,12.39634697798138
6.114797115325928,639,383,6.114797115325928,0.0050194820852171845,0.06619833468028082,1.1560059579503537,6.2234179973602295,9.058795833342332
6.233567953109741,639,383,6.2234179973602295,0.005027317412012535,0.06624342849595496,1.1571869803448167,6.312794923782349,11.28056006045985
6.336957931518555,639,383,6.312794923782349,0.005054206409564625,0.06629174374652562,1.1574901476826869,6.482608079910278,5.997757796234013
6.482608079910278,639,383,6.482608079910278,0.005016891443285952,0.06622491696260878,1.156493823032472,6.6045920848846436,8.257706831310072
6.6045920848846436,639,383,6.6045920848846436,0.0049999535661088305,0.06621563923296646,1.1562184124614907,6.7025580406188965,10.47690701357353
6.7025580406188965,639,383,6.7025580406188965,0.005002815484971683,0.06617232141034735,1.1555132771500902,6.8126380443573,8.844861326675215
6.7926859855651855,639,383,6.8126380443573,0.00500706620749546,0.06622238220906829,1.156455104792585,6.892331123352051,11.325427170414534
6.892331123352051,639,382,6.892331123352051,0.005011372223071654,0.06619051145591945,1.156003722377777,6.993514060974121,10.898344060261344
7.002610921859741,639,382,6.993514060974121,0.005022013458049781,0.06618833462297065,1.1558484677540712,7.092483997344971,10.143738497219985
7.092483997344971,639,383,7.092483997344971,0.00501421903652482,0.06620861291911075,1.1560009171517704,7.251727104187012,6.348964924284166
7.224380970001221,639,382,7.251727104187012,0.005008735941482123,0.0661935933228153,1.1558489855278156,7.372607946395874,8.159457787495963
7.372607946395874,639,383,7.372607946395874,0.005058881944304615,0.06633688440550313,1.15806860832173,7.452208042144775,11.67256839117246
7.452208042144775,639,383,7.452208042144775,0.0050094336516662,0.06620786239817611,1.15597237432579,7.58232307434082,7.66014365837578
7.58232307434082,639,382,7.58232307434082,0.0050192837417764435,0.06616107727642642,1.1553514839105399,7.699207067489624,7.824960448941822
7.66238808631897,639,383,7.699207067489624,0.005026413195368626,0.06619490499643889,1.1559767901006008,7.805541038513184,11.373211709708558
7.805541038513184,639,383,7.805541038513184,0.0050607300342508064,0.06634253067446197,1.1584552024288333,7.892516136169434,11.303147081175183
7.892516136169434,639,382,7.892516136169434,0.005011338644553908,0.06616710774122747,1.1555151517415596,7.983649969100952,10.580988900100909
7.983649969100952,639,383,7.983649969100952,0.005009007035013555,0.0662296186582132,1.156087396601355,8.142158031463623,6.522181429146782
8.142158031463623,639,383,8.142158031463623,0.005003645228860779,0.06617126249673977,1.1552319220446947,8.222363948822021,10.936622252353263
8.222363948822021,639,383,8.222363948822021,0.005009325053688594,0.06623567386970933,1.1563814201365532,8.334151029586792,9.798058751387023
8.334151029586792,639,383,8.334151029586792,0.005020381994838539,0.06619033084975565,1.1557655004293876,8.442899942398071,9.320261321719034
8.442899942398071,639,383,8.442899942398071,0.005014163998951515,0.06622243845367876,1.1559588792665927,8.593034982681274,6.604974315850474
8.593034982681274,639,383,8.593034982681274,0.005009126439384129,0.06621793418743811,1.1561548875098284,8.712615013122559,8.42524094764034
8.712615013122559,639,383,8.712615013122559,0.00501757642593878,0.06620576569568093,1.1560028351465168,8.855946063995361,6.985581831475477
8.84222412109375,639,383,8.855946063995361,0.005044246214660139,0.06628990465940886,1.1573230897688538,8.932671070098877,13.157733921843581
8.932671070098877,639,383,8.932671070098877,0.0050111479262465635,0.06619030073770284,1.1557073869147365,9.066436052322388,7.487943214297829
9.066436052322388,639,383,9.066436052322388,0.005053407919337132,0.06645970146319109,1.1593191483415077,9.20455002784729,7.1847339751276165
9.20455002784729,639,383,9.20455002784729,0.005012389982921727,0.06624779622464276,1.156636006896556,9.322458028793335,8.331735572978847
9.322458028793335,639,383,9.322458028793335,0.005018354279122451,0.06621365961137327,1.156158446990818,9.432979106903076,8.540439941276006
9.444576978683472,639,383,9.432979106903076,0.005015133530831998,0.0662029971542125,1.155732526574388,9.49542498588562,14.294101809977882
9.49542498588562,639,383,9.49542498588562,0.005024979825093051,0.06622340579874307,1.1562923116349433,9.596431016921997,11.353693066465993
9.596431016921997,639,383,9.596431016921997,0.005013008807261986,0.06621748501623148,1.1561615369441387,9.712324142456055,8.805218088646207
9.712324142456055,639,383,9.712324142456055,0.0050151695781173195,0.06619013508819567,1.1557554321468464,9.802325010299683,10.640445476108933
9.802325010299683,639,383,9.802325010299683,0.005009396527875934,0.06623046173607396,1.156175396102652,9.962615013122559,6.081724683429589
9.962615013122559,639,383,9.962615013122559,0.0050055577709199415,0.06622287149353118,1.156179514527625,10.072338104248047,9.446545526616877
10.072338104248047,639,383,10.072338104248047,0.00501810093965099,0.06620237829493546,1.1557554909948144,10.194214105606079,8.217052380401968
10.194214105606079,639,383,10.194214105606079,0.005015172879694864,0.06622953438724952,1.1561389365781687,10.305095911026001,9.377608056020104
10.294075965881348,639,383,10.305095911026001,0.005011839271341386,0.06624000561270936,1.1562261002136298,10.41243600845337,9.122851587139321
10.41243600845337,639,383,10.41243600845337,0.0050186147681430815,0.06621190553112767,1.1559116087893715,10.533569097518921,8.50947660570747
10.533569097518921,639,383,10.533569097518921,0.005019613556192019,0.06632335350701937,1.1574029498619853,10.647949934005737,7.902389762681719
10.647949934005737,639,382,10.647949934005737,0.005020976270820793,0.06619606892942492,1.1559495823760702,10.79663610458374,7.327882371028834
10.79663610458374,639,383,10.79663610458374,0.005026905974521489,0.06625977796618435,1.1568551714267021,10.892816066741943,10.436136172499763
10.892816066741943,639,383,10.892816066741943,0.005022450650364781,0.06627611750215523,1.1567991809339817,10.98338508605957,10.746331677346458
10.98338508605957,639,383,10.98338508605957,0.005042138364681096,0.0663706315993603,1.1582602517520033,11.094273090362549,9.151055655069042
11.094273090362549,639,383,11.094273090362549,0.005020758047640903,0.0662000705539257,1.1555759463102215,11.192457914352417,9.367596807118321
11.203248023986816,639,383,11.192457914352417,0.00501202268627833,0.06628241051443642,1.1567958271070307,11.332354068756104,7.152352482764148
11.342916011810303,639,383,11.332354068756104,0.005015648531274307,0.06622062560688037,1.1560203083887293,11.424220085144043,11.434572216057948
11.424220085144043,639,383,11.424220085144043,0.0050176795111470315,0.06622349604112089,1.1561112245666152,11.553030967712402,7.950774736794216
11.553030967712402,639,383,11.553030967712402,0.005036042210836371,0.06626382341550054,1.1567662141352795,11.632358074188232,12.861583939210883
11.632358074188232,639,383,11.632358074188232,0.0050264868584439775,0.06622210026056057,1.1562262626084867,11.712399959564209,10.51467535723239
11.712399959564209,639,383,11.712399959564209,0.005008313013281318,0.0662281250426848,1.156128564098182,11.80453610420227,12.741634541483258
11.80453610420227,639,383,11.80453610420227,0.00501969267570243,0.06624663246753686,1.1563195899867977,11.952412128448486,6.784484487722817
11.952412128448486,639,383,11.952412128448486,0.005015814429705732,0.06621844317818693,1.1557571137357132,12.086254119873047,7.2890668446224005
12.086254119873047,639,383,12.086254119873047,0.005018507123729556,0.0662114732503389,1.1557714222135536,12.202431917190552,8.949337703127133
12.202431917190552,639,383,12.202431917190552,0.004981814703423383,0.06611122351461603,1.154283603817358,12.29247498512268,10.509063849085347
12.29247498512268,639,383,12.29247498512268,0.005031229449403905,0.06622996649614334,1.1562722881568013,12.392430067062378,9.736420720312918
12.392430067062378,639,383,12.392430067062378,0.005020348268626659,0.06622024593484477,1.1561849824386954,12.543091058731079,6.699095991055742
12.543091058731079,639,383,12.543091058731079,0.0050338390093641544,0.06626621632054754,1.1567888052921547,12.654757976531982,9.53615016642718
12.654757976531982,639,383,12.654757976531982,0.005012971930413985,0.06627107186010546,1.1562802180590719,12.752455949783325,9.816449904393679
12.752455949783325,639,383,12.752455949783325,0.005023765845122685,0.06621861894193061,1.156066671953844,12.87361192703247,7.073084933262506
12.87361192703247,639,383,12.87361192703247,0.005014870612365969,0.06625210756903757,1.1565651801232308,12.99239206314087,9.07202152556377
13.009830951690674,639,383,12.99239206314087,0.005022642255141768,0.06623378634663724,1.156292929206215,13.092172145843506,11.407577846860152
13.092172145843506,639,383,13.092172145843506,0.005022069812283441,0.06625157612899517,1.1562636775211756,13.202184915542603,9.159688933827464
13.202184915542603,639,383,13.202184915542603,0.005017121274907568,0.06620801208176473,1.1558911398132896,13.322372913360596,7.9588613239518935
13.322372913360596,639,383,13.322372913360596,0.004984207350362769,0.06607106219885663,1.1534106570296812,13.42245101928711,9.549372414468277
13.42245101928711,639,383,13.42245101928711,0.004978614845083297,0.06606106708544397,1.1533310169504685,13.523190021514893,8.327848020839951
13.523190021514893,639,383,13.523190021514893,0.0050189726839312086,0.06625787328678054,1.1563423412643752,13.686247110366821,7.449296417528199
13.686247110366821,639,383,13.686247110366821,0.0050119275664847395,0.06618732325015539,1.1551502466846735,13.77574610710144,11.334762011571753
13.77574610710144,639,383,13.77574610710144,0.005028566943744326,0.06618926261895505,1.1553201751088602,13.865818977355957,9.19245107686778
13.865818977355957,639,383,13.865818977355957,0.004981676907772618,0.06602857994159772,1.1526692389902904,13.99680495262146,8.52835360212441
13.99680495262146,639,383,13.99680495262146,0.005020731535307211,0.0662619691014184,1.1562675751930807,14.19333791732788,5.2794932859379795
14.19333791732788,639,383,14.19333791732788,0.005020151893534956,0.06626796005480377,1.1564774510044138,14.288623094558716,10.442345946726485
14.290192127227783,639,383,14.288623094558716,0.005027840034231236,0.06619809788972707,1.155335116063202,14.379848003387451,10.342337632876092
