660,353,2.0487940311431885
660,353,2.118701219558716
660,353,2.118701219558716
660,353,2.15881609916687
660,353,2.199341058731079
660,353,2.2486960887908936
660,353,2.288691997528076
660,353,2.308831214904785
660,353,2.35892915725708
660,353,2.399167060852051
660,353,2.4387412071228027
660,353,2.4787189960479736
660,353,2.5086801052093506
660,353,2.548689126968384
660,353,2.588618040084839
660,353,2.6386170387268066
660,353,2.6686642169952393
662,353,2.7086081504821777
664,353,2.738844156265259
669,353,2.7787461280822754
676,354,2.828616142272949
681,354,2.868622064590454
680,354,2.909048080444336
677,354,2.9396541118621826
672,353,2.9701101779937744
666,353,3.0086450576782227
659,353,3.058629035949707
652,352,3.098933219909668
635,353,3.1405022144317627
626,354,3.1786341667175293
616,355,3.2086410522460938
607,357,3.2485949993133545
597,359,3.298917055130005
588,362,3.3386640548706055
567,370,3.378664016723633
561,372,3.4195261001586914
559,373,3.448653221130371
561,373,3.478771209716797
566,370,3.518714189529419
574,367,3.5585641860961914
585,363,3.6096889972686768
611,356,3.649205207824707
627,354,3.6789770126342773
643,353,3.7089731693267822
661,352,3.7486472129821777
678,354,3.8001790046691895
696,357,3.838646173477173
731,367,3.881127119064331
747,375,3.919198989868164
759,381,3.9485859870910645
766,385,3.9886481761932373
768,386,4.018826007843018
766,385,4.048708200454712
760,382,4.088921070098877
752,377,4.138575077056885
741,372,4.179267168045044
710,360,4.218613147735596
691,356,4.248658180236816
671,353,4.288729190826416
650,352,4.328655004501343
628,354,4.378985166549683
605,357,4.4185950756073
562,372,4.498656988143921
545,381,4.5586981773376465
527,392,4.5586981773376465
525,393,4.598633050918579
528,391,4.638796091079712
535,387,4.648715019226074
545,380,4.6986730098724365
559,373,4.750375032424927
595,360,4.789034128189087
617,355,4.818669080734253
640,353,4.859433174133301
664,353,4.898588180541992
688,355,4.938661098480225
712,361,4.988662004470825
773,390,5.108713150024414
783,397,5.168684005737305
789,402,5.179098129272461
786,399,5.198698043823242
778,394,5.248632192611694
768,386,5.290363073348999
736,369,5.328677177429199
715,362,5.358675003051758
692,356,5.389041185379028
667,353,5.438607215881348
640,353,5.4786341190338135
614,356,5.528872013092041
541,383,5.6487390995025635
525,393,5.698789119720459
511,405,5.708705186843872
