timestamp,hz_positions,u,v
1689819977.289148,1.3299127185168205,772,315
1689819977.350528,16.29197579298183,773,315
1689819977.378666,35.539226734678316,773,315
1689819977.39975,47.429172367781256,773,315
1689819977.418603,53.042099272842236,773,315
1689819977.481577,15.879575363833235,773,315
1689819977.52456,23.264981917419185,772,315
1689819977.566875,23.632278202860007,773,315
1689819977.573834,143.69960257640125,772,315
1689819977.609363,28.14591330022816,772,315
1689819977.639031,33.70651579928638,773,315
1689819977.66202,43.49899920143534,772,315
1689819977.67902,58.823668008358695,772,315
1689819977.71216,30.174848920863308,772,315
1689819977.751457,25.447322279050862,772,315
1689819977.782968,31.734880870413946,773,315
1689819977.824098,24.313114450009273,773,315
1689819977.874352,19.89896574627574,773,315
1689819977.897691,42.846676405389665,773,315
1689819977.918459,48.15117039962345,773,315
1689819977.961192,23.401143749825646,773,315
1689819977.978471,57.87322350084168,773,315
1689819978.012755,29.168230213425872,773,315
1689819978.0464,29.72196317975028,773,315
1689819978.084074,26.54353989469421,773,315
1689819978.12153,26.6979669259462,773,315
1689819978.145856,41.10853670489072,772,315
1689819978.191167,22.069592578756005,773,315
1689819978.214203,43.41075771846117,773,315
1689819978.249273,28.514252693837317,772,315
1689819978.284986,28.00104145108852,773,315
1689819978.31172,37.40572549719076,773,315
1689819978.356876,22.145450321545106,773,315
1689819978.394704,26.4352999754196,773,315
1689819978.425141,32.85475709294857,773,315
1689819978.466829,23.98773820145037,773,315
1689819978.494562,36.05832187070151,773,315
1689819978.540069,21.97454825510423,773,315
1689819978.553947,72.0571742715778,773,315
1689819978.582459,35.072950463257186,772,315
1689819978.612603,33.17412384424952,773,315
1689819978.634826,44.99843364445875,772,315
1689819978.674694,25.082699932423946,773,315
1689819978.710701,27.77243352050005,772,315
1689819978.75,25.445932828576975,772,315
1689819978.768636,53.659617475852365,772,315
1689819978.812223,22.942636625696736,773,315
1689819978.846441,29.224322573003253,772,315
1689819978.886745,24.811466633539784,773,315
1689819978.920558,29.574424278320713,772,315
1689819978.940024,51.37182470666046,773,315
1689819978.986233,21.640760519051675,772,315
1689819979.017364,32.12229174484771,772,315
1689819979.052415,28.529963132762866,773,315
1689819979.079631,36.74282760856044,772,315
1689819979.113057,29.917003095621904,772,315
1689819979.143283,33.08410831617722,772,315
1689819979.181531,26.145115444073205,772,315
1689819979.216441,28.64511722885066,773,315
1689819979.240719,41.1892762447216,772,315
1689819979.282235,24.08719921897433,772,315
1689819979.311412,34.273349785092094,773,315
1689819979.348816,26.73523581267569,772,315
1689819979.373605,40.34031912131034,772,315
1689819979.411829,26.161586297661596,772,315
1689819979.442463,32.643546479048624,772,315
1689819979.469927,36.4111013690068,772,315
1689819979.509798,25.080900072355007,773,315
1689819979.546241,27.440115666686292,772,315
1689819979.590664,22.510929944236622,772,315
1689819979.608239,56.898921522078275,773,315
1689819979.646601,26.067444780052455,773,315
1689819979.67673,33.19066234074543,772,315
1689819979.724192,21.069493143115487,773,315
1689819979.741981,56.21411818315843,773,315
1689819979.78702,22.203009946693346,772,315
1689819979.839634,19.006357650705322,773,315
1689819979.859572,50.15550187740655,773,315
1689819979.893572,29.411627760208123,773,315
1689819979.918339,40.37643434732384,772,315
1689819979.950042,31.542760881990194,772,315
1689819979.994779,22.352812018695275,772,315
1689819980.022885,35.579624210035206,773,315
1689819980.056196,30.020212430931316,773,315
1689819980.088425,31.02800751601592,773,315
1689819980.117337,34.58763379677733,773,315
1689819980.145168,35.93105575163623,772,315
1689819980.206998,16.173367163580558,773,315
1689819980.221343,69.71103761197999,772,315
1689819980.254054,30.570728862973763,772,315
1689819980.278854,40.32286719606222,773,315
1689819980.318579,25.17302348471663,772,315
1689819980.346344,36.01652140311708,773,315
1689819980.383319,27.045368961337083,773,315
1689819980.415464,31.10901458175723,773,315
1689819980.477465,16.128774740339395,773,315
1689819980.495762,54.65318461378088,772,315
1689819980.52664,32.385696967825126,773,315
1689819980.550797,41.39578768678076,772,315
1689819980.582867,31.18186616707927,772,315
1689819980.623654,24.51762697795678,773,315
1689819980.655367,31.532801058535192,772,315
1689819980.680233,40.21538697553118,772,315
1689819980.712656,30.842284840284723,772,315
1689819980.74633,29.696500258427204,772,315
1689819980.78422,26.392217565849915,773,315
1689819980.82689,23.435662761005972,773,315
1689819980.86217,28.34467984456834,773,315
1689819980.89446,30.969357768359497,773,315
1689819980.924131,33.70299480108317,773,315
1689819980.956982,30.440491483231366,773,315
1689819980.986724,33.62248390742864,773,315
1689819981.020392,29.701757616100387,773,315
1689819981.04838,35.72965329244399,773,315
1689819981.096922,20.600707269155205,773,315
1689819981.131467,28.947595812082017,773,315
1689819981.152208,48.21371588845208,772,315
1689819981.196303,22.67841057167729,773,315
1689819981.228229,31.32228096902351,773,315
1689819981.25307,40.25591461834515,772,315
1689819981.289913,27.142328350482106,773,315
1689819981.326473,27.352253756260435,773,315
1689819981.37397,21.053946199370536,773,315
1689819981.394652,48.351555114933255,773,315
1689819981.433937,25.45488972774831,773,315
1689819981.474311,24.76839040752092,773,315
1689819981.503105,34.72968452430239,773,315
1689819981.543146,24.97442004477683,773,315
1689819981.559867,59.804999073189514,773,315
1689819981.58017,49.25377831534695,772,315
1689819981.616671,27.39638268548698,773,315
1689819981.640467,42.02414660294368,772,315
1689819981.678869,26.04025578940833,773,315
1689819981.713859,28.579535156276616,772,315
1689819981.754034,24.89112553855649,772,315
1689819981.775802,45.93929967908347,772,315
1689819981.814932,25.555701786454144,773,315
1689819981.852723,26.461484107857117,772,315
1689819981.893951,24.255327515715088,773,315
1689819981.93332,25.400627399682666,772,315
1689819981.945744,80.48942621377854,773,315
1689819981.98758,23.90284545200686,772,315
1689819982.020686,30.206141614334275,772,315
1689819982.054006,30.011834996958964,773,315
1689819982.092369,26.066796763327655,772,315
1689819982.117836,39.26662672258838,772,315
1689819982.15299,28.446180661525837,772,315
1689819982.18556,30.703209182478332,772,315
1689819982.230428,22.28760295446092,773,315
1689819982.245417,66.71497876536927,772,315
1689819982.284832,25.371127160986706,772,315
1689819982.319583,28.77620132275858,773,315
1689819982.348801,34.225526116084175,772,315
1689819982.37782,34.460041901162555,772,315
1689819982.411849,29.38669357098817,772,315
1689819982.441309,33.944385095982646,772,315
1689819982.478299,27.034386742895446,772,315
1689819982.514039,27.9797471732097,773,315
1689819982.547473,29.90974955787552,772,315
1689819982.586533,25.601562595373252,772,315
1689819982.608573,45.37227667077735,773,315
1689819982.645616,26.99558473321748,773,315
1689819982.677154,31.7077713940127,772,315
1689819982.71402,27.12530153207396,773,315
1689819982.750647,27.302222945484132,773,315
1689819982.793096,23.557682370649953,772,315
1689819982.833963,24.46970969849715,773,315
1689819982.871802,26.42763800414595,773,315
