x,y,z,w
0.990946086680713,-0.024899016446362793,0.01741796501236369,0.1307765528182046
0.9906659431184482,-0.02526034126709429,0.015853118421609077,0.1330097099486198
0.99079185168688,-0.02492382632632098,0.015611419393595434,0.13216123900999177
0.9908213382210073,-0.025175752602877823,0.01498430140788252,0.13196487380408697
0.9908804400362791,-0.024911357091265886,0.016160014174960356,0.13143147181419926
0.990733831502256,-0.024996774045307157,0.015736435518513215,0.132566967987349
0.9907138283439427,-0.025282779168153986,0.015336089136289241,0.13270906440641933
0.9907603113428067,-0.02509215110652492,0.015419846878711388,0.13238813293867885
0.9908202929032058,-0.024895719847561424,0.01760494727469374,0.1317019974637149
0.9907542233564218,-0.02492943348072418,0.017520147635825392,0.13220301310697333
0.990741650618344,-0.025011305520339557,0.01620264399705647,0.13244957777853414
0.99091688143778,-0.025220332784417425,0.017075881259545476,0.13098123214826482
0.9905584681879992,-0.025580294741875936,0.014443702294099489,0.13390649381565706
0.9905797928763223,-0.025098735729447808,0.01655089907231546,0.13359564045949957
0.9907954148154485,-0.025233911603047155,0.014607429674599931,0.1321904636658576
0.9908488947157161,-0.025127597276951973,0.015357482745735567,0.13172402749477938
0.9906846036782724,-0.02520339438903503,0.016239705890068318,0.13283477292749574
0.9907190185467278,-0.025074847592982005,0.01814674369586613,0.1323547279141682
0.9906700229824233,-0.025062237342389004,0.015680123029127295,0.13303730140524508
0.9909937932628639,-0.02500859453044852,0.014586906261619919,0.13074056019386865
0.9906958852537869,-0.025179062849607536,0.01619684558469613,0.13276046071152553
0.9907973006971157,-0.024853926237899213,0.0172067620688928,0.13193528194146775
0.9905141310765878,-0.025419410561090355,0.016428796257485053,0.13403620539932065
0.9909020555380791,-0.02501982608139961,0.014581756523727942,0.13143248080268746
0.9910950729685629,-0.025091742648413105,0.01730137875478822,0.1296210749897101
0.9908749631134252,-0.025089767219286296,0.016032560338895278,0.13145443341641283
0.9907720914479528,-0.02520257733857473,0.015291247426048567,0.132293879886781
0.990753005252247,-0.02500021624410472,0.01640949662020447,0.13234122635090187
0.9908893195333024,-0.025023773931268294,0.01678246533450215,0.13126506020400786
0.9906522472447195,-0.025345455641851266,0.017085879939192083,0.13294286597632055
0.99073771459384,-0.02493989727260535,0.01835915747169928,0.1322109062911835
0.9907878468033785,-0.025063007048559724,0.01416482465478647,0.13232779771048808
0.9906945772542906,-0.02521927117256119,0.016324249884080492,0.1327469842451775
0.9909396254216509,-0.025270799028822392,0.016087165744446207,0.13092459121171166
0.9909092070355537,-0.024930550957922803,0.015857461211452442,0.131247674131893
0.990717584743913,-0.02520836666241826,0.015182899530398416,0.13271279173934264
0.9907386312745741,-0.02527687022739415,0.01577475862558976,0.13247339854474688
0.9907115581600555,-0.02506082638576646,0.017220236734268347,0.13253688903755453
0.9907077854616606,-0.02524255000637454,0.01637337386020089,0.1326378909786426
0.9908671184588173,-0.02524572725756666,0.017484081405912837,0.1312985670513899
0.9908559412762066,-0.025066310761267904,0.017885743578764754,0.13136317550629217
0.9907466021054309,-0.02536469049136983,0.01675912920117451,0.1322759784739404
0.9906346827117414,-0.025255723631380837,0.014535698688159017,0.13339335551709428
0.9907251969044741,-0.02531472417088475,0.013703072167418536,0.13279674232419103
0.9909945190902893,-0.024836018464715066,0.015878758588348064,0.130617381483168
0.9907921921919348,-0.025007803408513486,0.017184580090247422,0.13194745873757177
0.9909057690330537,-0.025272578889939903,0.01445203480915828,0.13137043938093187
0.9907470204167728,-0.02547899383005886,0.017044248633328842,0.13221443187950413
0.9908324331632317,-0.025156624374764482,0.015143649256699804,0.1318669918102596
0.9910711685910836,-0.024713540183610456,0.01667358465206825,0.12995834445678123
0.9908464285493729,-0.025076788477621882,0.01573868819473938,0.1317072640536952
0.9906974718119057,-0.025070718594137904,0.015770958351693638,0.13282038731814147
0.9908846528408185,-0.02492557954943451,0.016775413479050778,0.13131986046010824
0.9909401135232675,-0.02508700605621464,0.015653983799715894,0.1310087261552729
0.990620057981497,-0.025043252560044842,0.01875063494828468,0.13301560026923792
0.9907524245428684,-0.025369341066360167,0.01764448746456881,0.1321162437340669
0.9908166920602368,-0.025135081586878556,0.015951007225955927,0.13189418401471834
0.9908606444202795,-0.025098162278168898,0.01782664269128478,0.13132964783187587
0.9908833564063101,-0.024902233239408336,0.015817652427696192,0.13145286093627656
0.9908391451696268,-0.025149048814908787,0.01637288276005365,0.13167096283294183
0.9909159246204144,-0.02496711802903614,0.015126471171733229,0.13127628582834014
0.9906660893579494,-0.025266314007369377,0.016762502615380506,0.13289594154366707
0.9907458590182754,-0.025152964484199156,0.013477400049574206,0.13269638617422852
0.9909568328789587,-0.02498705308437223,0.016621947654152962,0.1307819307276234
0.9907286005919812,-0.025240526513022297,0.016206445236074007,0.13250323363303274
0.990570916682265,-0.0250903197586579,0.01541669442372042,0.1337985814973795
0.9906839629962906,-0.024982824732997184,0.016837372856796994,0.13280680255772292
0.9909461429187237,-0.025102606756635053,0.015477483650315439,0.1309810996609075
0.990646983815056,-0.025264326421345948,0.015589442563191724,0.13318121695335633
0.990638506203722,-0.025385242624119102,0.015770562094427426,0.13319995816290212
0.9907947118294886,-0.0254410691902785,0.016083384354903717,0.13198452847537992
0.9909238519681596,-0.025303633837495263,0.017966504027195174,0.13079315902692998
0.9904699559137848,-0.02523120287077014,0.01579104257623541,0.13447414550089026
0.9907378092801105,-0.025249900949268593,0.016230075524192412,0.13242968101365563
0.9907335432776263,-0.025057578392445923,0.018831746970916646,0.13215343088883322
0.9906817005734148,-0.02527485464786782,0.0128382524366139,0.1332145980959661
0.9905639012836059,-0.025119008270666102,0.016535666405158727,0.1337114977623015
0.9906671821708228,-0.025167426338196134,0.01627287627549473,0.13296739569892904
0.9906165489412802,-0.02525579874409225,0.016743675922141443,0.13326907709622887
0.9905344655696443,-0.02514721872832371,0.016007435808222035,0.13398825287216282
0.9908448635569991,-0.02490467054627952,0.016093017542412515,0.13170887796224187
0.9907316843200579,-0.0250570999879868,0.016345520370327854,0.13249790710934417
0.9906008335254678,-0.02516911197450062,0.016863195878229535,0.13338716971971457
0.9907605001461333,-0.025135903842260915,0.017148951873057573,0.13216554444283843
0.9907595275809241,-0.025226467177114617,0.01483876683846528,0.13243487025741998
0.9907696096218787,-0.025183179276266423,0.019472269662288474,0.13176577266289133
0.9903721330322985,-0.025160816158078407,0.018028309264282436,0.13492572589534527
0.9905986640953891,-0.02538089354291695,0.015774012857419428,0.1334963574550537
0.9904406570734776,-0.025481779816703,0.018350709502526333,0.13431766515981758
0.9907764618406327,-0.02493550874414687,0.01653855729578635,0.1321616403832885
0.9908295009023911,-0.025189886399372616,0.01748592489620971,0.13159259931785366
0.99078753663121,-0.025213310075725064,0.01662710289378938,0.13201471774254356
0.9908237194649208,-0.02489535666834515,0.016562806926631164,0.13181142434844884
0.9907308998705253,-0.02529640207732295,0.01539852555591734,0.1325717220767125
0.9908753987856523,-0.025018594768154098,0.015448439134317104,0.13153463317892586
0.9907898270140897,-0.025433976626592275,0.014771380077997769,0.13217578389757928
0.9907736391334442,-0.02508441090459035,0.016314621592202677,0.13218245515250743
0.9909013445010582,-0.025194605987444364,0.018469167601819703,0.13091465595275625
0.9908402196824846,-0.025005124923715396,0.01574857604464485,0.13176640368349155
0.9909294420629187,-0.024987272769076446,0.017870215936798186,0.13082481582180389
0.9903851902675159,-0.025386722569167894,0.016030832014949044,0.13503962989019472
0.9907232558433543,-0.025249050618268615,0.015463751351809867,0.1326302686725365
0.9906770373604362,-0.02517583440621209,0.017430602461882726,0.13274546736712156
0.9910404434750124,-0.0250237080666327,0.01602537275606099,0.13021459541647445
0.9905139769336814,-0.02577269840887157,0.013306368064178705,0.13431593384512666
0.9905162686073867,-0.025563866332445867,0.016330897835899656,0.13400489594828102
0.9908332337322856,-0.02514750356960344,0.015192782740037184,0.13185706408248524
0.9908517465436102,-0.025162852734186104,0.01721998593710258,0.13146527791809107
0.9906821626269817,-0.0252380071087957,0.014423420825521428,0.1330558551195423
0.9906275442478644,-0.025374229727086358,0.016392348901264096,0.1332085130188823
0.9909363489765655,-0.025063270528821784,0.01482336840887344,0.13113829530845791
0.9907960630597599,-0.025198872008808052,0.015960024321352663,0.1320358129388616
0.9905078341399389,-0.02526214723047557,0.017928250303239458,0.13392024591441531
0.9905919852297924,-0.025141005540588287,0.01852953100891333,0.1332370260832053
0.9907276181986928,-0.02521161768572977,0.016567862560791666,0.1324713810684425
0.9907488678161392,-0.02501708435038064,0.01813294772334695,0.13214394658290854
0.9908632860405945,-0.024766222818821296,0.016106043632791674,0.13159474891735695
0.990731058851889,-0.025250262887359397,0.01645359108761218,0.132452529574394
0.9907194477472101,-0.025342034347677532,0.014995615428220695,0.13269471982152503
0.9908489323208751,-0.025128032049037595,0.018483817452039975,0.13132145223200947
0.9909328556697095,-0.025173315005098614,0.014295498130283817,0.1312022046275743
0.990597777251318,-0.025497979663658465,0.01668306969361027,0.13337005632231635
0.9908479946516912,-0.024971409833671118,0.018140613696684325,0.1314062339478175
0.9905622507004129,-0.02519481581386622,0.014179451370960603,0.13397981901113362
0.990450868923119,-0.025359011206464256,0.014924446715162833,0.13468948619070154
0.9909170333538231,-0.02506858284084332,0.015156303474267075,0.1312451356378813
0.990747209039211,-0.025210704856993782,0.0162909510665684,0.13235933308601391
