timestamp,hz_positions,u,v
1690090319.769939,0.9103480667791967,600,322
1690090320.172805,2.482214159194623,600,322
1690090320.180687,126.87328715327142,600,322
1690090320.235626,18.201995391245102,600,322
1690090320.25419,53.86774205977165,600,322
1690090320.283077,34.617607976163946,600,322
1690090320.300072,58.84099772733649,600,322
1690090320.342207,23.733238271458237,600,322
1690090320.363434,47.10954365235362,600,322
1690090320.420384,17.559307558662844,600,322
1690090320.452702,30.9423984891407,600,322
1690090320.477773,39.88687176073415,600,322
1690090320.496476,53.46740432909262,600,322
1690090320.528961,30.783430701934652,600,322
1690090320.563453,28.992216769198865,600,322
1690090320.595064,31.634591887529602,600,322
1690090320.62892,29.536728097293718,600,322
1690090320.663376,29.022509151045885,600,322
1690090320.711665,20.708726263713476,600,322
1690090320.730264,53.76623509806435,600,322
1690090320.765061,28.738148257267948,600,322
1690090320.803662,25.90595719712177,600,322
1690090320.826898,43.03660000615643,600,322
1690090320.863478,27.337456901327666,600,322
1690090320.897467,29.42132435465769,600,322
1690090320.93052,30.25429364878999,600,322
1690090320.964634,29.313578038075537,600,322
1690090321.00169,26.986205476631664,600,322
1690090321.048948,21.16037635900411,600,322
1690090321.077432,35.10759186406629,600,322
1690090321.102342,40.14456355283308,600,322
1690090321.132751,32.88489552706888,600,322
1690090321.172144,25.38525413675814,600,322
1690090321.20417,31.224578826297023,600,322
1690090321.240516,27.51337522794957,600,322
1690090321.263775,42.99380868424289,600,322
1690090321.299557,27.947121535181235,600,322
1690090321.334723,28.436537692292045,600,322
1690090321.37027,28.131754921358866,600,322
1690090321.404969,28.81930492379997,600,322
1690090321.437681,30.56983761406373,600,322
1690090321.473595,27.84433793167545,600,322
1690090321.497623,41.61800339349679,600,322
1690090321.53696,25.421410864835053,600,322
1690090321.567371,32.882833018431555,600,322
1690090321.605199,26.4352999754196,600,322
1690090321.672034,14.962236824268887,600,322
1690090321.686394,69.63812053793791,600,322
1690090321.705978,51.0622466247063,600,322
1690090321.736489,32.77491345830761,600,322
1690090321.798829,16.041059688763276,600,322
1690090321.805978,139.88007337001835,600,322
1690090321.837749,31.475299609026166,600,322
1690090321.868769,32.23734310990185,600,322
1690090321.911713,23.2861647790362,600,322
1690090321.933174,46.596129490968075,600,322
1690090321.975032,23.890183748561796,600,322
1690090322.001813,37.34012303364285,600,322
1690090322.037498,28.022929834172935,600,322
1690090322.069013,31.730799491617745,600,322
1690090322.105689,27.265838913085872,600,322
1690090322.141292,28.087484095627133,600,322
1690090322.187331,21.72077824558133,600,322
1690090322.197206,101.26521644655834,600,322
1690090322.257705,16.529211707540068,600,322
1690090322.28213,40.94160826191359,600,322
1690090322.302495,49.10385520446749,600,322
1690090322.331056,35.01263836252233,600,322
1690090322.363689,30.643988544041147,600,322
1690090322.402607,25.6950390237328,600,322
1690090322.434352,31.50106648241055,600,322
1690090322.469945,28.09538609935159,600,322
1690090322.502053,31.144819597389194,600,322
1690090322.532114,33.26568584684935,600,322
1690090322.569622,26.660971268751588,600,322
1690090322.595689,38.36265354467544,600,322
1690090322.638641,23.281770041186984,600,322
1690090322.668811,33.14554851353701,600,322
1690090322.705541,27.22583995430233,600,322
1690090322.734086,35.03223166036065,600,322
1690090322.777009,23.29754710273729,600,322
1690090322.824338,21.12871765938583,600,322
1690090322.842234,55.87860540094057,600,322
1690090322.9016,16.844662026755127,600,322
1690090322.913944,81.0102172863351,600,322
1690090322.948166,29.221064951893936,600,322
1690090322.97465,37.75862876073531,600,322
1690090323.006294,31.601461668864193,600,322
1690090323.041281,28.582066972864677,600,322
1690090323.07242,32.114175459014135,600,322
1690090323.108858,27.44370652934903,600,322
1690090323.139265,32.88721615857484,600,322
1690090323.193876,18.311340071161947,600,322
1690090323.209134,65.53907214400675,600,322
1690090323.243382,29.19889171992259,600,322
1690090323.27834,28.60565387894288,600,322
1690090323.300583,44.95839987994812,600,322
1690090323.342256,23.996246924881287,600,322
1690090323.371923,33.707599331361706,600,322
1690090323.407807,27.867463075297824,600,322
1690090323.439451,31.601699767939483,600,322
1690090323.479073,25.23846028871091,600,322
1690090323.516047,27.046066546298686,600,322
