timestamp,hz_positions,u,v
1689312663.909351,0.9293861731807986,645,289
1689312664.030433,8.258877551422259,645,289
1689312664.065107,28.839913637801338,645,289
1689312664.082248,58.340111831307205,645,289
1689312664.114352,31.14875161525094,645,289
1689312664.139898,39.14495837533132,645,289
1689312664.16819,35.34575485610753,645,289
1689312664.191745,42.45375871736996,645,289
1689312664.235778,22.710213982500218,645,289
1689312664.254705,52.83496882282547,645,289
1689312664.28291,35.454510105578144,645,289
1689312664.317381,29.010063562985454,645,289
1689312664.354001,27.30737779629678,645,289
1689312664.385099,32.1565236058083,645,289
1689312664.422523,26.72075837113297,645,289
1689312664.450614,35.59864880922069,645,289
1689312664.483864,30.075103433934935,645,289
1689312664.516341,30.791114243345227,645,289
1689312664.550779,29.037578577164854,645,289
1689312664.586322,28.13496290532473,645,289
1689312664.617853,31.714964083175804,645,289
1689312664.653446,28.09538609935159,645,289
1689312664.69055,26.951177823756957,645,289
1689312664.722341,31.455471310399652,645,289
1689312664.752248,33.437001251604364,645,289
1689312664.781949,33.66890628135661,645,289
1689312664.818962,27.01749504006596,645,289
1689312664.851008,31.20529722490886,645,289
1689312664.882595,31.658469574143684,645,289
1689312664.922487,25.067708987024783,645,289
1689312664.951171,34.86276172189944,645,289
1689312664.991955,24.51934689964399,645,289
1689312665.020027,35.622836371048564,645,289
1689312665.05012,33.230106163840915,645,289
1689312665.085037,28.639445005872233,645,289
1689312665.120625,28.099338768783454,645,289
1689312665.152459,31.41306610945095,645,289
1689312665.195706,23.1229994872954,645,289
1689312665.222559,37.239669714996005,645,289
1689312665.257549,28.579535156276616,645,289
1689312665.295075,26.64826709870072,645,289
1689312665.323754,34.86855822228134,645,289
1689312665.353151,34.01706407137064,645,289
1689312665.385227,31.176071832074687,645,289
1689312665.423693,25.99700008677435,645,289
1689312665.454728,32.221740800491666,645,289
1689312665.489805,28.508632174220384,645,289
1689312665.521261,31.790443851564394,645,289
1689312665.553524,30.99521877609536,645,289
1689312665.589729,27.62045372230088,645,289
1689312665.62018,32.83983714375196,645,289
1689312665.651203,32.23412234860129,645,289
1689312665.692559,24.18023751873631,645,289
1689312665.723175,32.66261204083699,645,289
1689312665.761972,25.77525410813269,645,289
1689312665.789835,35.889856759023154,645,289
1689312665.820959,32.129427625934554,645,289
1689312665.859625,25.86250824716205,645,289
1689312665.889458,33.520107410012145,645,289
1689312665.934429,22.23655777162791,645,289
1689312665.964268,33.51314380682999,645,289
1689312666.003411,25.54729622726553,645,289
1689312666.031796,35.229969341900805,645,289
1689312666.06143,33.74502389495873,645,289
1689312666.095175,29.633975568225978,645,289
1689312666.12597,32.472952780595065,645,289
1689312666.155692,33.64486940897132,645,289
1689312666.194159,25.996355567676115,645,289
1689312666.231035,27.117935720797316,645,289
1689312666.26505,29.398846280551485,645,289
1689312666.300667,28.07639116668563,645,289
1689312666.325757,39.85654962702523,645,289
1689312666.365347,25.258979114976032,645,289
1689312666.393747,35.211041059780555,645,289
1689312666.430613,27.12530153207396,645,289
1689312666.464057,29.90079416000114,645,289
1689312666.501138,26.967986677725698,645,289
1689312666.53055,33.99969196598656,645,289
1689312666.564333,29.600722673893404,645,289
1689312666.59596,31.618613977821838,645,289
1689312666.636353,24.75669486073155,645,289
1689312666.66439,35.667063505561416,645,289
1689312666.703961,25.27115417058299,645,289
1689312666.73458,32.65930574805725,645,289
1689312666.767224,30.633469423527778,645,289
1689312666.797478,33.05360379529371,645,289
1689312666.830885,29.933870495792863,645,289
1689312666.867271,27.48308805221015,645,289
1689312666.895295,35.68375290324227,645,289
1689312666.926191,32.36645368398308,645,289
1689312666.966114,25.04824752611243,645,289
1689312666.997261,32.10581751377832,645,289
1689312667.056128,16.987452714798344,645,289
1689312667.073915,56.22089968366308,645,289
1689312667.097736,41.979982384498356,645,289
1689312667.132227,28.993018401006456,645,289
1689312667.171281,25.605469918500656,645,289
1689312667.203029,31.498227696004808,645,289
1689312667.237539,28.97699418291352,645,289
1689312667.267786,33.06115950025618,645,289
1689312667.30033,30.727726943054527,645,289
1689312667.334845,28.97279076032521,645,289
1689312667.364524,33.69406018540833,645,289
1689312667.410428,21.784518219969254,645,289
1689312667.446031,28.087484095627133,645,289
1689312667.472864,37.26779510418055,645,289
1689312667.505828,30.33613238729649,645,289
1689312667.535752,33.417819952036076,645,289
1689312667.570035,29.16904160842322,645,289
1689312667.614968,22.255318019982703,645,289
1689312667.649927,28.605068608996916,645,289
1689312667.677192,36.67696182164781,645,289
1689312667.709267,31.176998780959178,645,289
1689312667.749231,25.02239562825882,645,289
1689312667.78384,28.89435106089832,645,289
1689312667.813472,33.74719598345751,645,289
1689312667.836774,42.914627158876975,645,289
1689312667.877799,24.375426422813838,645,289
1689312667.905209,36.48299497242663,645,289
1689312667.947385,23.710162295999414,645,289
1689312667.981442,29.362623823024958,645,289
1689312668.016916,28.189610791120312,645,289
1689312668.048279,31.884694327459595,645,289
1689312668.081561,30.046233747627063,645,289
1689312668.117715,27.65961487734107,645,289
1689312668.149598,31.3646757947161,645,289
1689312668.186763,26.90691677037759,645,289
1689312668.218604,31.406009689182408,645,289
1689312668.249282,32.59686645113156,645,289
1689312668.281197,31.333044478642183,645,289
1689312668.31479,29.768160171470345,645,289
1689312668.351863,26.97388340461108,645,289
1689312668.388361,27.39870920540357,645,289
