timestamp,hz_camera_info,x_offset,y_offset
1690087567.460941,1.7907440527398661,0,0
1690087567.487659,37.428089556767176,0,0
1690087567.520516,30.434969378573708,0,0
1690087567.544792,41.19291698176211,0,0
1690087567.577305,30.75679401627924,0,0
1690087567.617508,24.873854693606447,0,0
1690087567.654251,27.21594684385382,0,0
1690087567.689953,28.00964305986844,0,0
1690087567.709418,51.37434163788246,0,0
1690087567.747896,25.98894589436637,0,0
1690087567.78417,27.56798822168472,0,0
1690087567.821994,26.438132697956455,358,80
1690087567.871464,20.214292599232742,358,80
1690087567.893356,45.678639106096576,358,80
1690087567.933748,24.757425508806723,357,79
1690087567.953294,51.16127930521334,357,79
1690087567.988085,28.74307173597215,357,79
1690087568.020108,31.2276009946841,357,79
1690087568.056824,27.236093975246433,357,79
1690087568.091976,28.447917090573664,357,79
1690087568.118068,38.325846598073795,357,79
1690087568.146987,34.57936435961911,357,79
1690087568.187473,24.699836877469657,357,79
1690087568.226643,25.529724695814135,358,80
1690087568.254292,36.16777041942605,358,80
1690087568.285717,31.82179870415611,357,79
1690087568.322584,27.124599853845606,357,79
1690087568.359129,27.363495801828016,357,79
1690087568.382744,42.34574806408949,357,79
1690087568.42808,22.057522100624233,357,79
1690087568.451359,42.957260930570776,357,79
1690087568.484905,29.809839234694604,357,79
1690087568.518012,30.205053974838147,358,80
1690087568.555459,26.704426221158254,357,79
1690087568.585823,32.93369766638399,357,79
1690087568.623351,26.646743411857386,357,79
1690087568.645328,45.50222395799432,357,79
1690087568.685391,24.960746506700946,357,79
1690087568.708554,43.17215114304242,357,79
1690087568.745781,26.86228472982753,357,79
1690087568.777903,31.131180880279075,357,79
1690087568.81148,29.782322199500115,357,79
1690087568.849245,26.479526256644654,357,79
1690087568.878254,34.47222039581827,357,79
1690087568.914495,27.59301606515532,358,80
1690087568.949733,28.37843287167031,357,79
1690087568.978706,34.51505501106804,358,80
1690087569.016735,26.295587626797737,358,80
1690087569.04348,37.3903865354443,358,80
1690087569.084322,24.484565450894316,357,79
1690087569.115743,31.825903527608524,357,79
1690087569.156652,24.44446775650552,358,80
1690087569.183986,36.58450722653013,358,80
1690087569.218646,28.85161822871883,357,79
1690087569.261153,23.525573934162335,357,79
1690087569.284491,42.84842726817657,357,79
1690087569.332516,20.82253476376526,357,79
1690087569.349061,60.44101160025939,357,79
1690087569.395344,21.60620218931101,357,79
1690087569.415683,49.16659633328644,357,79
1690087569.455361,25.202973182470963,357,79
1690087569.490014,28.85737481595641,357,79
1690087569.517924,35.82945935094778,357,79
1690087569.551949,29.390194168634512,357,79
1690087569.589753,26.452305421888106,357,79
1690087569.632129,23.598240106223766,357,79
1690087569.650147,55.50003308059757,357,79
1690087569.689873,25.172419173823542,357,79
1690087569.723422,29.807085243222115,357,79
1690087569.750134,37.43644120744747,357,79
1690087569.789684,25.284407872924014,357,79
1690087569.827599,26.374791702038017,358,80
1690087569.856583,34.50171097657278,357,79
1690087569.890701,29.31009566669695,357,79
1690087569.929681,25.65417691169095,357,79
1690087569.964811,28.46567942122623,357,79
1690087570.000366,28.12552974625825,357,79
1690087570.025986,39.03203111913492,357,79
1690087570.058171,31.070299420714996,357,79
1690087570.099461,24.218912941801445,357,79
1690087570.131967,30.76356168402523,357,79
1690087570.165684,29.65870215459026,358,80
1690087570.189124,42.66189289528556,358,80
1690087570.226007,27.11285213771348,358,80
1690087570.262118,27.692303629317117,358,80
1690087570.296291,29.262858259146597,357,79
1690087570.330769,29.004045335417086,357,79
1690087570.365863,28.494880940249327,357,79
1690087570.396416,32.7301557574055,357,79
1690087570.426166,33.613322541091996,357,79
1690087570.464902,25.815867544777497,357,79
1690087570.494647,33.618980442449505,357,79
1690087570.529432,28.747996901966427,357,79
1690087570.564141,28.81099052067592,357,79
1690087570.596095,31.294937511658272,357,79
1690087570.626312,33.09402788407672,357,79
1690087570.661859,28.131754921358866,357,79
1690087570.702871,24.38307841666812,358,80
1690087570.729469,37.596844747221226,358,80
1690087570.762315,30.44513159995935,357,79
1690087570.798689,27.49227532232586,357,79
1690087570.834342,28.04804065801792,357,79
1690087570.862285,35.787271439663485,357,79
1690087570.89832,27.750750949438277,357,79
1690087570.930868,30.723900495180054,357,79
1690087570.963833,30.335035366612182,357,79
1690087570.997409,29.783168119976143,358,80
1690087571.033855,27.437961600104668,357,79
1690087571.060763,37.163778132199184,357,79
1690087571.101744,24.40151960299499,357,79
1690087571.120428,53.52130360993786,357,79
1690087571.162926,23.53058923191715,357,79
1690087571.187097,41.37169686627672,357,79
1690087571.224713,26.584421922635684,357,79
1690087571.257401,30.59235757058562,357,79
1690087571.2936,27.62500164657841,357,79
1690087571.325348,31.498227696004808,357,79
1690087571.358913,29.792899660467956,357,79
1690087571.393851,28.62205116656772,358,80
1690087571.426054,31.053046961182805,357,79
1690087571.460009,29.45065932677049,358,80
1690087571.497854,26.423642216804318,357,79
1690087571.526208,35.26848013453858,357,79
1690087571.570147,22.758765884944708,357,79
1690087571.608475,26.090632561785032,358,80
1690087571.634659,38.19114219114219,358,80
1690087571.664884,33.08515220117848,358,80
1690087571.698542,29.710594168815344,357,79
1690087571.74581,21.156000322814947,357,79
1690087571.771225,39.34692958592094,357,79
1690087571.815035,22.82577155202908,357,79
1690087571.829265,70.27400519393483,357,79
1690087571.87744,20.75771553004058,357,79
1690087571.896212,53.2704734809998,357,79
1690087571.934445,26.155550012471938,357,79
1690087571.970687,27.592289980922306,357,79
1690087571.99997,34.14945205256387,357,79
1690087572.032083,31.139963769191933,357,79
1690087572.071691,25.247423673312145,357,79
1690087572.111583,25.067708987024783,357,79
1690087572.13112,51.185004393244164,357,79
1690087572.170946,25.109277906155338,357,79
1690087572.207094,27.663993246095398,357,79
1690087572.231126,41.61098434492748,357,79
1690087572.267478,27.50886398069141,357,79
1690087572.304993,26.65605755359106,358,80
1690087572.334932,33.40105435838629,358,80
1690087572.368458,29.82764653173847,357,79
1690087572.405535,26.97093471886414,357,79
1690087572.441662,27.680059130985693,357,79
1690087572.478567,27.096737515343367,357,79
1690087572.503288,40.45119975310547,357,79
1690087572.536686,29.941990705377602,357,79
1690087572.578715,23.793014641230293,357,79
1690087572.609016,33.002368381710745,357,79
1690087572.643852,28.705892015084217,358,80
1690087572.666728,43.713889670554146,358,80
1690087572.706299,25.27100190994921,358,80
1690087572.740664,29.099426240313036,358,80
1690087572.775139,29.006452326779577,357,79
1690087572.809176,29.37990067315303,357,79
1690087572.843769,28.90749445187258,357,79
1690087572.876128,30.90341357028654,357,79
1690087572.90566,33.86162465890559,357,79
1690087572.941966,27.543548355321484,357,79
1690087572.971795,33.52439414284801,357,79
1690087573.008136,27.51716581925537,357,79
1690087573.041916,29.603438662365985,357,79
1690087573.073333,31.829767858362487,357,79
1690087573.101462,35.55067341351574,357,79
1690087573.139949,25.982667087909704,357,79
1690087573.184445,22.474020650595566,358,80
1690087573.20549,47.516755409538916,358,80
1690087573.240795,28.324772587605263,357,79
1690087573.275662,28.680374445272594,357,79
1690087573.311985,27.530712175910732,357,79
1690087573.341022,34.4388209212579,357,79
1690087573.377019,27.780159224278393,357,79
1690087573.411661,28.86670933729757,357,79
1690087573.440226,35.007670414235754,357,79
1690087573.477404,26.897599014980504,358,80
1690087573.511639,29.2098724162906,357,79
1690087573.537557,38.583568675430286,357,79
1690087573.581059,22.98740004713336,357,79
1690087573.600965,50.23599865855412,357,79
1690087573.638774,26.448802512264947,357,79
1690087573.665084,38.00840945338553,357,79
1690087573.700934,27.893965391112353,357,79
1690087573.736571,28.06061295351,357,79
1690087573.772286,27.9995460583849,357,79
1690087573.804056,31.476244437273458,357,79
1690087573.837865,29.577761166664317,357,79
1690087573.870506,30.636378244927176,358,80
1690087573.905228,28.80030762047324,357,79
1690087573.93977,28.950193263390393,358,80
1690087573.972588,30.471009596873206,358,80
1690087574.001681,34.372497439049376,358,80
1690087574.039094,26.728761606158514,357,79
1690087574.080111,24.3801020704728,357,79
1690087574.106355,38.1040563252328,357,79
1690087574.143251,27.103216092741338,358,80
1690087574.176088,30.453310486535152,358,80
1690087574.216586,24.69256627477761,357,79
1690087574.241924,39.46651611385556,357,79
1690087574.289028,21.229672821509556,357,79
1690087574.305551,60.52124727645268,357,79
1690087574.353336,20.92705001871024,357,79
1690087574.380469,36.855505957611335,357,79
1690087574.409246,34.75011391975079,357,79
1690087574.444598,28.286949425736964,357,79
1690087574.473082,35.107298005373686,357,79
1690087574.509549,27.4221754395141,357,79
1690087574.544124,28.922644085561792,357,79
1690087574.587671,22.963613468382153,357,79
1690087574.606894,52.02108474828531,357,79
1690087574.64593,25.61735550818731,357,79
1690087574.681258,28.30623042867941,357,79
1690087574.70975,35.09760342750033,357,79
1690087574.743977,29.216586908518448,357,79
1690087574.776866,30.405405013556027,357,79
1690087574.809075,31.04707057996225,358,80
1690087574.845549,27.416797944869693,357,79
1690087574.88059,28.53811610374765,357,79
1690087574.916575,27.78936209683831,357,79
1690087574.953092,27.384398422605834,357,79
1690087574.978785,38.92119817378716,357,79
1690087575.011444,30.619380648552365,357,79
1690087575.052227,24.52006360490132,357,79
1690087575.085155,30.369299833466076,357,79
1690087575.118206,30.25625784484873,357,79
1690087575.14276,40.72653830095061,357,79
1690087575.179753,27.032121680845577,357,79
1690087575.214326,28.924439172741003,357,79
1690087575.251434,26.948234099831023,357,79
1690087575.285809,29.090949444787384,357,79
1690087575.320815,28.566493672782748,357,79
1690087575.34991,34.37024411429695,357,79
1690087575.380476,32.71611428749717,357,79
1690087575.417751,26.827577825678155,357,79
1690087575.448998,32.00317414294325,357,79
1690087575.484358,28.280464699179426,357,79
1690087575.518651,29.160524211770433,357,79
1690087575.54821,33.830761661249085,357,79
1690087575.578395,33.129054934639235,357,79
1690087575.618039,25.224496178110286,357,79
1690087575.659338,24.213599967671357,357,79
1690087575.684412,39.88194127491252,357,79
1690087575.717674,30.064324676907198,358,80
1690087575.754712,26.99923398283864,357,79
1690087575.788588,29.519474121306814,357,79
1690087575.813479,40.17532567049808,357,79
1690087575.856371,23.314382274794056,357,79
1690087575.886618,33.06115950025618,357,79
1690087575.917864,32.00390672689537,357,79
1690087575.954282,27.458978186293766,358,80
1690087575.988539,29.191169510871077,357,79
1690087576.017332,34.73054725214669,357,79
1690087576.058452,24.31917619978083,357,79
1690087576.078356,50.24081261079967,357,79
1690087576.117289,25.685125874939526,357,79
1690087576.143191,38.607008403825446,357,79
1690087576.180872,26.53866936631972,357,79
1690087576.213669,30.490502395300993,357,79
1690087576.246959,30.03913255221016,357,79
1690087576.28192,28.603312942845257,357,79
1690087576.312235,32.98679522772137,357,79
1690087576.350041,26.450970870725047,358,80
1690087576.382125,31.16819499145426,357,79
1690087576.414163,31.21272827397342,358,80
1690087576.451772,26.589477821519814,358,80
1690087576.485356,29.775979327284862,357,79
1690087576.5211,27.976761094176265,358,80
1690087576.550689,33.7964143265783,357,79
1690087576.583351,30.616698541541965,358,80
1690087576.616824,29.874811248183708,358,80
1690087576.654497,26.54421183201276,357,79
1690087576.696788,23.645601019269147,357,79
1690087576.730959,29.26469582690845,357,79
1690087576.773642,23.428462904829466,357,79
1690087576.788245,68.47955068654183,357,79
1690087576.832311,22.693257442134765,357,79
1690087576.851931,50.96793165882882,357,79
1690087576.891712,25.13772002900757,357,79
1690087576.928117,27.46868901201095,357,79
1690087576.957881,33.59770584512852,357,79
1690087577.004042,21.663338722089943,357,79
1690087577.02646,44.60696813715064,357,79
1690087577.067136,24.584450904998594,357,79
1690087577.100821,29.686831581555012,357,79
1690087577.130779,33.38005459479678,357,79
1690087577.164367,29.77259756668891,357,79
1690087577.186556,45.06709072935918,357,79
1690087577.224385,26.4348001462191,357,79
1690087577.262825,26.014575541620925,357,79
1690087577.292048,34.21966223382557,358,80
1690087577.324976,30.369299833466076,357,79
1690087577.360583,28.084286929098006,357,79
1690087577.397063,27.41231831015372,357,79
1690087577.433664,27.321608171135257,357,79
1690087577.461239,36.26471147694063,357,79
1690087577.493016,31.46939571735118,357,79
1690087577.537354,22.554023025590563,357,79
1690087577.565268,35.82425691834643,357,79
1690087577.60075,28.183359987098683,358,80
1690087577.624174,42.69098607605244,358,80
1690087577.662749,25.923569949627616,358,80
1690087577.695369,30.656083263898026,358,80
1690087577.730269,28.653336157014913,357,79
1690087577.76527,28.57058002111645,357,79
1690087577.799912,28.86670933729757,357,79
1690087577.832273,30.90136445348186,357,79
1690087577.863389,32.137797869895024,357,79
1690087577.898551,28.439815568212637,357,79
1690087577.928871,32.98160744194824,357,79
1690087577.966387,26.655210544377645,357,79
1690087578.003981,26.599932775667327,357,79
1690087578.036962,30.320562125900008,357,79
1690087578.067909,32.313341191516244,357,79
1690087578.096326,35.190066280728246,357,79
1690087578.143179,21.343429254764267,357,79
1690087578.170837,36.155922969501574,358,80
1690087578.207168,27.52456950860983,358,80
1690087578.23573,35.01176156331127,357,79
1690087578.268407,30.60240190284405,357,79
1690087578.29601,36.228063053336214,357,79
1690087578.335015,25.63771172195429,357,79
1690087578.368686,29.699233852123548,357,79
1690087578.397167,35.11111855212711,357,79
1690087578.431061,29.50369296999198,358,80
1690087578.465675,28.88997258613327,357,79
1690087578.493688,35.69772330737478,357,79
1690087578.504555,92.02272976590096,357,79
1690087578.539821,28.35598582979529,357,79
1690087578.561404,46.33258953228906,357,79
1690087578.599747,26.080411883946226,357,79
1690087578.631379,31.613609297978503,358,80
1690087578.660915,33.85697795500593,357,79
1690087578.694235,30.011834996958964,357,79
1690087578.730364,27.67859782493929,357,79
1690087578.764479,29.312758582131277,357,79
1690087578.798662,29.254285993276326,358,80
1690087578.830105,31.80346066938627,358,80
1690087578.862249,31.110168297223726,358,80
1690087578.893551,31.94662238843485,358,80
1690087578.930595,26.995063492369976,357,79
1690087578.960262,33.70732844181206,357,79
1690087579.004258,22.729412784774457,357,79
1690087579.041064,27.169404570658653,358,80
1690087579.069062,35.71687444648818,358,80
1690087579.099962,32.36245794882874,357,79
1690087579.131751,31.45735864339661,357,79
1690087579.175665,22.77186353074033,357,79
1690087579.207484,31.427659430986296,357,79
1690087579.24892,24.13362870048045,357,79
1690087579.262973,71.15864479242659,357,79
1690087579.312182,20.321535681235677,357,79
1690087579.329775,56.840319280129016,357,79
1690087579.368396,25.892683408647553,357,79
1690087579.40473,27.522402162786424,357,79
1690087579.437003,30.98583058760952,357,79
1690087579.466331,34.09698319662469,357,79
1690087579.505032,25.8390872575836,357,79
1690087579.545093,24.9619349156093,357,79
1690087579.564363,51.894288825101455,357,79
1690087579.603827,25.33955196829463,357,79
1690087579.637753,29.47590937201327,357,79
1690087579.664819,36.94673326110127,357,79
1690087579.700935,27.68864742112872,357,79
1690087579.739798,25.731294937547545,358,80
1690087579.768037,35.412004086353775,358,80
1690087579.803894,27.888586721633033,357,79
1690087579.839116,28.391303170606232,357,79
1690087579.875618,27.395845852384063,357,79
1690087579.910571,28.609751439251315,357,79
1690087579.939419,34.66452887261668,357,79
1690087579.969854,32.85681608096887,357,79
1690087580.01084,24.398680681996662,357,79
1690087580.044049,30.112241454816964,357,79
1690087580.07805,29.411009045648974,357,79
1690087580.099174,47.33923996343157,358,80
1690087580.139496,24.80031692909894,358,80
1690087580.174278,28.750558655388453,358,80
1690087580.208228,29.455002563256247,357,79
1690087580.243089,28.68547432925036,357,79
1690087580.27764,28.942602023213126,357,79
1690087580.310366,30.55692034211945,357,79
1690087580.338621,35.39198379883554,357,79
1690087580.375713,26.959839563943024,357,79
1690087580.406671,32.30189376727995,357,79
1690087580.442278,28.084474977568867,357,79
1690087580.476196,29.48274674370708,357,79
1690087580.505964,33.593131287242905,357,79
1690087580.538387,30.842284840284723,357,79
1690087580.574381,27.782367357753195,357,79
1690087580.617769,23.047905836841007,358,80
1690087580.640721,43.56903643993851,358,80
1690087580.678057,26.783892514591503,357,79
1690087580.710409,30.9100181290256,357,79
1690087580.746853,27.439218097842442,357,79
1690087580.773988,36.85291533405968,357,79
1690087580.812108,26.232927004697068,357,79
1690087580.844465,30.905235235604025,357,79
1690087580.875954,31.75722700910096,358,80
1690087580.909343,29.949901459541287,357,79
1690087580.943854,28.976193436960276,357,79
1690087580.973076,34.22077900886053,357,79
1690087581.013121,24.972040962133843,357,79
1690087581.031128,55.53383558197731,357,79
1690087581.07179,24.592955690153563,357,79
1690087581.101097,34.12139306720467,358,80
1690087581.134638,29.814289065332204,357,79
1690087581.166594,31.29306961718383,357,79
1690087581.201502,28.646682375439674,357,79
