timestamp,hz_camera_info,x_offset,y_offset
1689820042.784044,1.8512144569634867,0,0
1689820042.802574,53.96685537828101,0,0
1689820042.837992,28.23420439705427,0,0
1689820042.864988,37.04233860284377,0,0
1689820042.908303,23.08672581959092,0,0
1689820042.94158,30.050754438505738,0,0
1689820042.973934,30.908195899839352,0,0
1689820043.008572,28.869888424660836,0,0
1689820043.097158,11.288484104684086,0,0
1689820043.10868,86.79007594098537,0,0
1689820043.153619,22.252366198378677,0,0
1689820043.199033,22.019655606887863,0,0
1689820043.234635,28.08823647589837,0,0
1689820043.254613,50.055541632355926,0,0
1689820043.271046,60.85315923104824,0,0
1689820043.306555,28.161787613471557,0,0
1689820043.343771,26.870200839232517,0,0
1689820043.378662,28.660580549937134,0,0
1689820043.430901,19.142807590846438,0,0
1689820043.444455,73.779732273215,0,0
1689820043.481131,27.265661667674266,0,0
1689820043.510291,34.29352607394568,0,0
1689820043.543284,30.309606740761083,0,0
1689820043.579212,27.833436191462113,0,0
1689820043.613398,29.251633690641412,0,0
1689820043.645127,31.516925782042517,0,0
1689820043.688156,23.240231388107006,0,0
1689820043.725215,26.98394848073496,0,0
1689820043.764493,25.45952508133832,0,0
1689820043.793452,34.531536352634134,0,0
1689820043.829995,27.365102562764235,0,0
1689820043.847019,58.7404627191754,0,0
1689820043.890873,22.802937962454536,0,0
1689820043.916666,38.77009539303409,0,0
1689820043.973843,17.48952955991627,0,0
1689820043.989583,63.53273349692508,0,0
1689820044.044122,18.33551472548994,0,0
1689820044.06476,48.454333310228506,0,0
1689820044.105539,24.522357343311505,0,0
1689820044.155792,19.8993433787528,0,0
1689820044.175098,51.797517752392714,0,0
1689820044.186642,86.62516780602655,0,0
1689820044.226156,25.307444459193647,0,0
1689820044.235563,106.30332522303326,0,0
1689820044.271259,28.01432006411969,0,0
1689820044.315366,22.672158617931004,0,0
1689820044.337875,44.426950820366706,0,0
1689820044.37209,29.226766265530387,0,0
1689820044.412039,25.031953114742358,0,0
1689820044.438851,37.29662629603941,0,0
1689820044.478055,25.50767789920515,0,0
1689820044.52004,23.818010426012787,0,0
1689820044.535492,64.71692640024688,0,0
1689820044.588915,18.71847121250664,0,0
1689820044.608677,50.602675932293366,0,0
1689820044.649695,24.379535229769473,0,0
1689820044.678888,34.25459594103475,0,0
1689820044.708206,34.1089063821482,0,0
1689820044.745324,26.94113717530382,0,0
1689820044.784658,25.423259930051703,0,0
1689820044.833022,20.676466818500003,0,0
1689820044.84446,87.42869054070955,0,0
1689820044.87187,36.48299497242663,0,0
1689820044.908035,27.651044585231432,0,0
1689820044.944567,27.37331784423009,0,0
1689820044.973988,33.98922212948031,0,0
1689820045.014873,24.458864966994007,0,0
1689820045.039055,41.35293363700001,0,0
1689820045.069399,32.9554340310516,0,0
1689820045.117,21.007968825912958,0,0
1689820045.14516,35.51154422534734,0,0
1689820045.194112,20.42813169686343,0,0
1689820045.206673,79.61248196795991,0,0
1689820045.242275,28.08823647589837,0,0
1689820045.272159,33.46261059652314,0,0
1689820045.313133,24.405779223424126,0,0
1689820045.348876,27.97750755417998,0,0
1689820045.389426,24.660916397674022,0,0
1689820045.416574,36.83511465130371,0,0
1689820045.446905,32.9696817249267,0,0
1689820045.47932,30.849770886811466,0,0
1689820045.516686,26.76235930680687,0,0
1689820045.551511,28.71493218865315,0,0
1689820045.587091,28.105740687381477,0,0
1689820045.613159,38.3612500800278,0,0
1689820045.644305,32.1068005756453,0,0
1689820045.689535,22.109262656292827,0,0
1689820045.707476,55.738259136212626,0,0
1689820045.749486,23.8038171881296,0,0
1689820045.811475,16.13187641585994,0,0
1689820045.828922,57.31646123151767,0,0
1689820045.851776,43.75630111834418,0,0
1689820045.882854,32.17699902570751,0,0
1689820045.926495,22.914184567644938,0,0
1689820045.951247,40.400936262847125,0,0
1689820045.985661,29.057896815224847,0,0
1689820046.020085,29.04944419434152,0,0
1689820046.076885,17.605668328883965,0,0
1689820046.12707,19.92628663458295,0,0
1689820046.149558,44.467929009138906,0,0
1689820046.189495,25.039424982687393,0,0
1689820046.225217,27.993939757990777,0,0
1689820046.253952,34.8008595869668,0,0
1689820046.281581,36.19398709053881,0,0
1689820046.308531,37.10558489698064,0,0
1689820046.346111,26.609889482432656,0,0
1689820046.386201,24.943972310272436,0,0
1689820046.437849,19.361781487157707,0,0
1689820046.466376,35.05448345605135,0,0
1689820046.481234,67.30377573452719,0,0
1689820046.515485,29.196249451826894,0,0
1689820046.557492,23.805573528577103,0,0
1689820046.588186,32.5796489047693,0,0
1689820046.621405,30.103380463647454,0,0
1689820046.645281,41.88272887042658,0,0
1689820046.6866,24.2020034159627,0,0
1689820046.730774,22.63777330404417,0,0
1689820046.756931,38.23047825651029,0,0
1689820046.791066,29.295560584471826,0,0
1689820046.822483,31.829767858362487,0,0
1689820046.855466,30.318808732109296,0,0
1689820046.891998,27.37313919870519,0,0
1689820046.930198,26.178077916890313,0,0
1689820046.963104,30.389543392890783,0,0
1689820046.992992,33.458339648529424,0,0
1689820047.028993,27.7770316359711,0,0
1689820047.068439,25.351038688659344,0,0
1689820047.106489,26.281252937158897,0,0
1689820047.156053,20.175884013911404,0,0
1689820047.189773,29.65597601674303,0,0
1689820047.232952,23.15938732013296,0,0
1689820047.244076,89.89656428831687,0,0
1689820047.270113,38.406915307626804,0,0
1689820047.324572,18.362405764869667,0,0
1689820047.347725,43.19126763464113,0,0
1689820047.37425,37.700253474032394,0,0
1689820047.414763,24.683411407452745,0,0
1689820047.446995,31.025023855138286,0,0
1689820047.492589,21.932721520642144,0,0
1689820047.517086,40.82127146027173,0,0
1689820047.544709,36.201797011885134,0,0
1689820047.585268,24.65540774878466,0,0
1689820047.621837,27.345655589675385,0,0
1689820047.652292,32.83520956958775,0,0
1689820047.692432,24.912858831425705,0,0
1689820047.723767,31.913078544309094,0,0
1689820047.75047,37.44914285714286,0,0
1689820047.784937,29.013274305675647,0,0
1689820047.824751,25.11679601418032,0,0
1689820047.841118,61.0978164284986,0,0
1689820047.881871,24.538138419235946,0,0
1689820047.917138,28.35502734567776,0,0
1689820047.961804,22.388487365353203,0,0
1689820047.988509,37.44613379282022,0,0
1689820048.0267,26.1841246059244,0,0
1689820048.045559,53.02533501896334,0,0
1689820048.07759,31.21969809747819,0,0
1689820048.118098,24.686462275533685,0,0
1689820048.158737,24.606950930467228,0,0
1689820048.193604,28.680374445272594,0,0
1689820048.213784,49.55404591155587,0,0
1689820048.254346,24.653668686702442,0,0
1689820048.281111,37.3620758767515,0,0
1689820048.3177,27.330687778972404,0,0
1689820048.348558,32.40646537070804,0,0
1689820048.395031,21.51785842542145,0,0
1689820048.421214,38.192533236204696,0,0
1689820048.450769,33.835401171326694,0,0
1689820048.482192,31.82373025387335,0,0
1689820048.535805,18.652210842757338,0,0
1689820048.549689,72.02500257581481,0,0
1689820048.604727,18.169273021841402,0,0
1689820048.617058,81.09636504253673,0,0
1689820048.642525,39.26662672258838,0,0
1689820048.689041,21.498006171131,0,0
1689820048.715334,38.03287964381897,0,0
1689820048.751755,27.45664142025779,0,0
1689820048.808614,17.587360158333475,0,0
1689820048.821614,76.92300920661702,0,0
1689820048.86933,20.957373772703423,0,0
1689820048.893885,40.72495654960142,0,0
1689820048.937193,23.090411622542625,0,0
1689820048.956168,52.700868232248986,0,0
1689820048.980199,41.6126356727583,0,0
1689820049.020749,24.660916397674022,0,0
1689820049.08806,14.856454686492729,0,0
1689820049.104914,59.332927812592835,0,0
1689820049.134905,33.34316967692699,0,0
1689820049.159602,40.49103160658776,0,0
1689820049.192279,30.60240190284405,0,0
1689820049.229725,26.705276361112702,0,0
1689820049.279601,20.049637660375915,0,0
1689820049.289713,98.89427520513063,0,0
1689820049.314881,39.73270937733865,0,0
1689820049.35932,22.502838135093086,0,0
1689820049.392147,30.462599954970333,0,0
1689820049.43606,22.772358076705903,0,0
1689820049.454581,53.99255950465353,0,0
1689820049.482135,36.29232499783681,0,0
1689820049.528189,21.713694063075934,0,0
1689820049.560102,31.335151248010877,0,0
1689820049.58717,36.944129797147916,0,0
1689820049.626199,25.621893708002442,0,0
1689820049.652592,37.88892502258356,0,0
1689820049.704655,19.207502930832355,0,0
1689820049.74368,25.624554779665573,0,0
1689820049.760202,60.52561401483448,0,0
1689820049.80124,24.36763766078338,0,0
1689820049.829574,35.29311186280945,0,0
1689820049.871607,23.79085530831145,0,0
1689820049.897103,39.221829471282426,0,0
1689820049.928785,31.563649498810992,0,0
1689820049.97544,21.433957635996627,0,0
1689820049.995541,49.74859447277903,0,0
1689820050.031268,27.990203471494638,0,0
1689820050.100786,14.384745181425338,0,0
1689820050.138453,26.548412211131296,0,0
1689820050.159549,47.40237107693003,0,0
1689820050.181288,46.00026321561746,0,0
1689820050.210194,34.59476579704885,0,0
1689820050.240783,32.69163438530308,0,0
1689820050.272126,31.905067624104305,0,0
1689820050.306832,28.813365574851616,0,0
1689820050.33759,32.511968250031,0,0
1689820050.388328,19.709056392761653,0,0
1689820050.408604,49.31980292322707,0,0
1689820050.450328,23.96690361363169,0,0
1689820050.481195,32.39720387749585,0,0
1689820050.527202,21.735861572185918,0,0
1689820050.544498,57.81658281066924,0,0
1689820050.598343,18.5718511171527,0,0
1689820050.651227,18.909274520765333,0,0
1689820050.656245,199.28274813512616,0,0
1689820050.682018,38.80022201665125,0,0
1689820050.716721,28.815938992133557,0,0
1689820050.752332,28.08127849601307,0,0
1689820050.779581,36.69846269610031,0,0
1689820050.820805,24.257712282974563,0,0
1689820050.843216,44.62120470648312,0,0
1689820050.888511,22.077491959722288,0,0
1689820050.917595,34.38320476772115,0,0
1689820050.958313,24.559115608019486,0,0
1689820050.980185,45.72046480193595,0,0
1689820051.016194,27.770778571570453,0,0
1689820051.050769,28.922644085561792,0,0
1689820051.097116,21.576414788598356,0,0
1689820051.113759,60.08515027361545,0,0
1689820051.15517,24.14821808970004,0,0
1689820051.196651,24.10741217583226,0,0
1689820051.217289,48.454333310228506,0,0
1689820051.265304,20.82677392124733,0,0
1689820051.296593,31.960254505276794,0,0
1689820051.319293,44.052725000262576,0,0
1689820051.383373,15.605493152162994,0,0
1689820051.408643,39.572638928200774,0,0
1689820051.430741,45.25283214293421,0,0
1689820051.456102,39.43089751906064,0,0
1689820051.489056,30.34513095065837,0,0
1689820051.525989,27.076096780024272,0,0
1689820051.564418,26.021999838692665,0,0
1689820051.596225,31.439673782681698,0,0
1689820051.615404,52.14072250814251,0,0
1689820051.653536,26.224562017781892,0,0
1689820051.695702,23.715792985293202,0,0
1689820051.731217,28.157250268528465,0,0
1689820051.756419,39.67933399555366,0,0
1689820051.806463,19.982391615054787,0,0
1689820051.84192,28.203258538028603,0,0
1689820051.862569,48.42803865649066,0,0
1689820051.89655,29.42834289883951,0,0
1689820051.94188,22.0604224522427,0,0
1689820051.967535,38.9787091677896,0,0
