timestamp,hz_positions,u,v
1690087339.288374,1.0295863100965787,600,322
1690087339.423093,7.422850599855235,600,322
1690087339.524535,9.857863391291676,600,322
1690087339.643367,8.415233799742385,600,322
1690087339.744881,9.85087134200761,600,322
1690087339.851442,9.384280120818884,600,322
1690087339.950198,10.125983795737449,600,322
1690087340.051852,9.83728610027019,600,322
1690087340.15093,10.093064108209827,600,322
1690087340.254693,9.637337034194672,600,322
1690087340.36083,9.42178174229678,600,322
1690087340.462243,9.860667627428255,600,322
1690087340.566725,9.571032496708343,600,322
1690087340.670028,9.680265137877235,600,322
1690087340.769518,10.051268778861754,600,322
1690087340.868599,10.092748378154658,600,322
1690087340.964243,10.455439226243893,600,322
1690087341.060938,10.341802114565251,600,322
1690087341.158388,10.26167076467638,600,322
1690087341.256954,10.145480581303094,600,322
1690087341.358202,9.876735779967738,600,322
1690087341.466063,9.27118801419976,600,322
1690087341.560807,10.554761754973137,600,322
1690087341.663088,9.77697798124933,600,322
1690087341.76545,9.769258181801243,600,322
1690087341.869818,9.581483537444804,600,322
1690087341.966074,10.388960857212918,600,322
1690087342.065623,10.045298762510807,600,322
1690087342.166545,9.908655152292598,600,322
1690087342.268505,9.807750226819937,600,322
1690087342.3698,9.872156135403966,600,322
1690087342.47112,9.869716942727317,600,322
1690087342.572904,9.824727754835294,600,322
1690087342.676774,9.62742676662183,600,322
1690087342.77674,10.003396233615081,600,322
1690087342.872473,10.44572675222211,600,322
1690087342.972988,9.948774876064423,600,322
1690087343.075009,9.80188264767193,600,322
1690087343.169802,10.549319650896653,600,322
1690087343.268783,10.102934552470511,600,322
1690087343.368453,10.033115972883367,600,322
1690087343.468452,10.000104905275304,600,322
1690087343.565517,10.302377677343289,600,322
1690087343.673293,9.278489357277799,600,322
1690087343.773722,9.957301135486873,600,322
1690087343.877157,9.667903687551574,600,322
1690087343.976985,10.017229149600318,600,322
1690087344.076547,10.043999779689793,600,322
1690087344.175465,10.109363137001589,600,322
1690087344.276434,9.904045866057134,600,322
1690087344.372524,10.40690170235044,600,322
1690087344.473296,9.923400872552453,600,322
1690087344.570217,10.317684912770961,600,322
1690087344.669983,10.023453276265448,600,322
1690087344.772385,9.765436956496432,600,322
1690087344.873682,9.87194701450558,600,322
1690087344.973008,10.067867970225851,600,322
1690087345.075803,9.7280878757938,600,322
1690087345.177382,9.844559244976564,600,322
1690087345.280924,9.657908249613735,600,322
1690087345.378318,10.267574051407589,600,322
1690087345.479743,9.859508658766782,600,322
1690087345.580759,9.899417501392522,600,322
1690087345.672576,10.891240898657,600,322
1690087345.771749,10.083382616681332,600,322
1690087345.873103,9.866420141657787,600,322
1690087345.968283,10.506405085993979,600,322
1690087346.070516,9.781560971741873,600,322
1690087346.17076,9.975678613305174,600,322
1690087346.273536,9.729893243387446,600,322
1690087346.370674,10.294640008246896,600,322
1690087346.477629,9.349722025314199,600,322
1690087346.578106,9.95252840915832,600,322
1690087346.677111,10.100501617070874,600,322
1690087346.775992,10.113165692957223,600,322
1690087346.877703,9.831774912272888,600,322
1690087346.977312,10.039239715551556,600,322
1690087347.085018,9.284548346323527,600,322
1690087347.178513,10.69574419796658,600,322
1690087347.285003,9.39056220628634,600,322
1690087347.383082,10.195866038850387,600,322
1690087347.489707,9.378656494148268,600,322
1690087347.58589,10.396841017200394,600,322
1690087347.688206,9.773651734615887,600,322
1690087347.78247,10.608500349038374,600,322
1690087347.876084,10.682151352617879,600,322
1690087347.967663,10.919538673817396,600,322
1690087348.068186,9.947972601180199,600,322
1690087348.165441,10.282248594689605,600,322
1690087348.259777,10.600403362363966,600,322
1690087348.361617,9.81932257671814,600,322
1690087348.463268,9.837586049184365,600,322
1690087348.561027,10.229236326033885,600,322
1690087348.663617,9.74755341128022,600,322
1690087348.763148,10.04710346281356,600,322
1690087348.868653,9.478224713007322,600,322
1690087348.969526,9.913456175016309,600,322
1690087349.069801,9.97257147204839,600,322
1690087349.168256,10.156929410340235,600,322
1690087349.265941,10.237000878648834,600,322
1690087349.375627,9.11692246830284,600,322
1690087349.478701,9.701760716499662,600,322
1690087349.581995,9.68111419378367,600,322
1690087349.681123,10.087966270056016,600,322
1690087349.777709,10.353468555531693,600,322
1690087349.874087,10.37580243370877,600,322
1690087349.969293,10.503537236773239,600,322
1690087350.063331,10.634024892057512,600,322
1690087350.165778,9.761141649639045,600,322
1690087350.267426,9.837862941340658,600,322
1690087350.377439,9.089834166977296,600,322
1690087350.475122,10.237200765415707,600,322
1690087350.579824,9.550916311436588,600,322
1690087350.686137,9.406188258142356,600,322
1690087350.787261,9.888844616817362,600,322
1690087350.885699,10.158676028570113,600,322
1690087350.990082,9.580104793359737,600,322
1690087351.090156,9.992600198693957,600,322
1690087351.187456,10.277511914825842,600,322
1690087351.287899,9.955883016171796,600,322
1690087351.388776,9.913057864521909,600,322
1690087351.487295,10.15034195025386,600,322
1690087351.590415,9.697431546043276,600,322
1690087351.688692,10.175311253651104,600,322
1690087351.78407,10.484606693263741,600,322
1690087351.880989,10.31788796284452,600,322
1690087351.9803,10.06939069477121,600,322
1690087352.084643,9.58378232635509,600,322
1690087352.18242,10.22734066963012,600,322
1690087352.283403,9.902666254282227,600,322
1690087352.380856,10.261344398015403,600,322
1690087352.478775,10.212523922454723,600,322
1690087352.573779,10.525863540087734,600,322
1690087352.669367,10.461567624867493,600,322
1690087352.775182,9.450461898968051,600,322
1690087352.872565,10.268730383347942,600,322
1690087352.96213,11.165070821454336,600,322
1690087353.059842,10.234153340132835,600,322
1690087353.164258,9.577086073359638,600,322
1690087353.266562,9.774790605321911,600,322
1690087353.357517,10.994445507519142,600,322
1690087353.450357,10.77122437397117,600,322
1690087353.543133,10.778642667893331,600,322
