Detection timestamp,AprilTag Detection [Hz],Window size timestamp,window size
1690251944.1078,124.923425167535,1690251943.52991,16129
1690251944.11521,134.951866151866,1690251943.53999,16129
1690251944.12497,102.460035176861,1690251943.54471,16129
1690251944.13537,96.1908081827355,1690251943.55314,16641
1690251944.53185,2.52218872108924,1690251943.55913,16641
1690251944.54013,120.730664056878,1690251943.56894,17161
1690251944.5447,218.95510544999,1690251943.57607,17161
1690251944.55497,97.3721183981428,1690251943.58248,17161
1690251944.56112,162.494343716101,1690251943.59031,17689
1690251944.56759,154.537563096422,1690251943.5978,17689
1690251944.57587,120.845453497753,1690251943.60558,18225
1690251944.58156,175.743903460991,1690251943.61338,18225
1690251944.591,105.876662880222,1690251943.62059,18769
1690251944.59599,200.482959705559,1690251943.63018,18769
1690251944.60509,109.913626834382,1690251944.02253,18769
1690251944.61161,153.210987726476,1690251944.03233,19321
1690251944.61908,133.939134600032,1690251944.03824,19321
1690251944.62793,113.05706353271,1690251944.04697,19881
1690251945.02825,2.49795812382042,1690251944.05437,19881
1690251945.03693,115.300986887319,1690251944.06103,19881
1690251945.04279,170.5070937843,1690251944.06933,20449
1690251945.04953,148.47619384757,1690251944.07695,20449
1690251945.0545,201.001773134614,1690251944.08477,21025
1690251945.06013,177.71721537223,1690251944.09221,21025
1690251945.06696,146.326542003907,1690251944.10033,21609
1690251945.0745,132.714339956967,1690251944.10839,21609
1690251945.08197,133.742674021874,1690251944.11761,21609
1690251945.09157,104.211488769628,1690251944.12648,22201
1690251945.09836,147.339164646784,1690251944.52322,22201
1690251945.10448,163.291442809312,1690251944.5331,22801
1690251945.11017,175.655582544602,1690251944.53859,22801
1690251945.12705,59.2591587900366,1690251944.54801,23409
1690251945.1386,86.5715288241243,1690251944.55407,23409
1690251945.52046,2.61878847666737,1690251944.56271,23409
1690251945.53217,85.3680696898152,1690251944.56881,24025
1690251945.53971,132.592672209402,1690251944.57543,24025
1690251945.54811,119.119138905456,1690251944.58284,24649
1690251945.55353,184.259719720599,1690251944.59016,24649
1690251945.56156,124.596857083445,1690251944.59812,24649
1690251945.56833,147.796046372318,1690251944.60539,25281
1690251945.57443,163.87840900211,1690251944.61337,25281
1690251945.58249,124.102849365328,1690251944.62191,25921
1690251945.59107,116.550532136605,1690251945.02022,25921
1690251945.59807,142.692522283459,1690251945.02515,26569
1690251945.6043,160.639754883187,1690251945.03216,26569
1690251945.61217,127.034679104704,1690251945.03868,26569
1690251945.61991,129.198620009857,1690251945.04656,27225
1690251946.02102,2.49310581973786,1690251945.05352,27225
1690251946.02933,120.321982845176,1690251945.06096,27889
1690251946.03718,127.308444120682,1690251945.06814,27889
1690251946.04567,117.840699013851,1690251945.07535,28561
1690251946.05488,108.520155239327,1690251945.08394,28561
1690251946.06131,155.638576570559,1690251945.09048,28561
1690251946.07124,100.737438754924,1690251945.09664,29241
1690251946.07909,127.273676225156,1690251945.10384,29241
1690251946.08562,153.300584795322,1690251945.11226,29929
1690251946.09269,141.3460942239,1690251945.11983,29929
1690251946.09992,138.311755976917,1690251945.51072,29929
1690251946.10964,102.902453385672,1690251945.52215,30625
1690251946.11681,139.489307925106,1690251945.52868,30625
1690251946.12511,120.394511740054,1690251945.53532,31329
1690251946.51622,2.55684451927614,1690251945.54474,31329
1690251946.53151,65.3898944545781,1690251945.55445,32041
1690251946.53989,119.359817871372,1690251945.5601,32041
1690251946.54989,100.000095367523,1690251945.56765,32041
1690251946.55568,172.647731950276,1690251945.57385,32761
1690251946.56264,143.679912304741,1690251945.58369,32761
1690251946.5702,132.308255260086,1690251945.58987,33489
1690251946.57675,152.675596971462,1690251945.59711,33489
1690251946.58456,128.02344179232,1690251945.6051,34225
1690251946.59118,151.216930453906,1690251945.61239,34225
1690251946.59822,141.987271496276,1690251946.01149,34225
1690251946.60558,135.869906057661,1690251946.01872,34969
1690251946.61323,130.631119970101,1690251946.02668,34969
1690251947.01493,2.48944496048574,1690251946.03393,35721
1690251947.02354,116.198581560284,1690251946.04155,35721
1690251947.03514,86.1554135940677,1690251946.04874,35721
1690251947.044,112.953545363962,1690251946.05767,36481
1690251947.05256,116.741928301047,1690251946.06357,36481
1690251947.05868,163.34231637978,1690251946.07279,37249
1690251947.06528,151.539273068863,1690251946.08098,37249
1690251947.07377,117.800983008005,1690251946.0892,38025
1690251947.08029,153.491326941375,1690251946.09731,38025
1690251947.08893,115.647512959082,1690251946.10611,38025
1690251947.09755,116.076382354569,1690251946.11455,38809
1690251947.10837,92.4120122502038,1690251946.50725,38809
1690251947.11593,132.345828600278,1690251946.5176,39601
1690251947.51335,2.51619842811987,1690251946.52631,39601
1690251947.52377,96.0146506730153,1690251946.53544,40401
1690251947.5428,52.5351837470879,1690251946.54159,40401
1690251947.55658,72.5733467141918,1690251946.54887,40401
1690251947.56754,91.2737797314648,1690251946.55765,41209
1690251947.5785,91.2162150406681,1690251946.5653,41209
1690251947.58752,110.81677190943,1690251946.57388,42025
1690251947.59693,106.303325223033,1690251946.58131,42025
1690251947.60651,104.39564925206,1690251946.58958,42025
1690251947.61574,108.388350518128,1690251946.59783,42849
1690251948.00649,2.55917526578349,1690251946.60626,42849
1690251948.01684,96.5717443359735,1690251947.0034,43681
1690251948.02468,127.486443768997,1690251947.0117,43681
1690251948.03694,81.6123596598759,1690251947.01785,44521
1690251948.04492,125.311583161543,1690251947.02465,44521
1690251948.05547,94.7779635739142,1690251947.03329,44521
1690251948.0689,74.4819846216682,1690251947.04115,45369
1690251948.07865,102.565266298234,1690251947.04917,45369
1690251948.08771,110.338673611659,1690251947.05596,46225
1690251948.09684,109.566207779316,1690251947.06364,46225
1690251948.10688,99.5302437056548,1690251947.07048,46225
1690251948.11625,106.793227243794,1690251947.07731,47089
1690251948.50471,2.57424760576727,1690251947.08592,47089
1690251948.51722,79.9417538643338,1690251947.09204,47961
1690251948.52608,112.892740828466,1690251947.10163,47961
1690251948.53652,95.749434996005,1690251947.10765,48841
1690251948.54743,91.6767720924133,1690251947.50055,48841
1690251948.56101,73.6527648515286,1690251947.51029,48841
1690251948.57025,108.120124764777,1690251947.51736,49729
1690251948.57981,104.669195448193,1690251947.52271,49729
1690251948.58905,108.153580361517,1690251947.53313,50625
1690251948.59896,100.90951521713,1690251947.53996,50625
1690251948.60766,115.006964628462,1690251947.55879,50625
1690251949.00167,2.53802004007046,1690251947.56287,51529
1690251949.01832,60.0670800693142,1690251947.57013,51529
1690251949.03111,78.130953933275,1690251947.57602,52441
1690251949.04055,106.023862487361,1690251947.58406,52441
1690251949.052,87.3358459135867,1690251947.59182,53361
1690251949.06245,95.6926376309005,1690251947.59969,53361
1690251949.07358,89.8484212330234,1690251947.60715,53361
1690251949.0862,79.1945923492315,1690251947.99531,54289
1690251949.09671,95.1391371410425,1690251948.00341,54289
1690251949.10688,98.3585582627864,1690251948.00935,55225
1690251949.11664,102.490079171147,1690251948.01618,55225
1690251949.50035,2.60613385013145,1690251948.02598,56169
1690251949.51296,79.2964041290127,1690251948.03201,56169
1690251949.52887,62.8652108095145,1690251948.04029,56169
1690251949.53976,91.7851062432982,1690251948.04697,57121
1690251949.55639,60.1540888621174,1690251948.05419,57121
1690251949.56998,73.5301006276077,1690251948.06189,58081
1690251949.58412,70.7314457242112,1690251948.06954,58081
1690251949.59709,77.1366252873563,1690251948.07518,58081
1690251949.60932,81.765093475252,1690251948.08383,59049
1690251949.99843,2.5699274112462,1690251948.09132,59049
1690251950.01261,70.5624737134301,1690251948.09905,60025
1690251950.02702,69.372058020873,1690251948.4919,60025
1690251950.03705,99.6911083117439,1690251948.5011,61009
1690251950.05039,74.9678987631372,1690251948.50816,61009
1690251950.0636,75.6998935152598,1690251948.51506,61009
1690251950.07542,84.5881617424624,1690251948.52368,62001
1690251950.08891,74.1396779382391,1690251948.53213,62001
1690251950.10061,85.4411081686698,1690251948.53913,63001
1690251950.50121,2.49626183019746,1690251948.54792,63001
1690251950.51536,70.7064059339177,1690251948.55507,63001
1690251950.52985,69.0136404771699,1690251948.56292,64009
1690251950.54525,64.9011852814657,1690251948.56975,64009
1690251950.55288,131.096580608864,1690251948.57714,65025
1690251950.56444,86.5340210439447,1690251948.58456,65025
1690251950.57967,65.6303436189522,1690251948.59253,66049
1690251950.59229,79.2574452003023,1690251948.98807,66049
1690251950.99456,2.48588028692826,1690251948.99502,66049
1690251951.01272,55.0780544174808,1690251949.0074,67081
1690251951.0257,77.0247181106989,1690251949.01221,67081
1690251951.03717,87.2214273831309,1690251949.01864,68121
1690251951.05079,73.4104139319156,1690251949.02622,68121
1690251951.0654,68.4236936981027,1690251949.03388,69169
1690251951.0802,67.5857490452634,1690251949.04087,69169
1690251951.09246,81.5853724956234,1690251949.04864,69169
1690251951.10427,84.673543958817,1690251949.05855,70225
1690251951.49251,2.57574626132411,1690251949.0657,70225
1690251951.50852,62.4570620206984,1690251949.07233,71289
1690251951.52328,67.7276235689257,1690251949.08061,71289
1690251951.53693,73.2821525290469,1690251949.08816,71289
1690251951.54963,78.7396560786964,1690251949.09598,72361
1690251951.56602,60.9982984540655,1690251949.48397,72361
1690251951.58198,62.6529837926656,1690251949.49191,73441
1690251951.5954,74.5203610262242,1690251949.49824,73441
1690251951.98999,2.53426293881896,1690251949.50608,74529
1690251952.00406,71.0935132294862,1690251949.51444,74529
1690251952.02426,49.5002419364356,1690251949.52038,74529
1690251952.03944,65.8808450482997,1690251949.52811,75625
1690251952.05536,62.8021441619501,1690251949.53452,75625
1690251952.071,63.9502340402824,1690251949.54271,76729
1690251952.08674,63.5250355920395,1690251949.54928,76729
1690251952.10022,74.2052615749341,1690251949.55582,77841
1690251952.48492,2.59939550152488,1690251949.5636,77841
1690251952.5002,65.4572467500039,1690251949.57131,77841
1690251952.51619,62.5352835055389,1690251949.57788,78961
1690251952.53018,71.4995056424943,1690251949.58447,78961
1690251952.54518,66.667260069301,1690251949.98094,80089
1690251952.56667,46.522222345464,1690251949.99234,80089
1690251952.58268,62.4765990407245,1690251949.99767,80089
1690251952.59925,60.3427519134488,1690251950.00302,81225
1690251952.99171,2.54804979575769,1690251950.0104,81225
1690251953.00942,56.4684087941085,1690251950.01722,82369
1690251953.02806,53.6369728126039,1690251950.02389,82369
1690251953.0469,53.070287095264,1690251950.03088,83521
1690251953.0652,54.6624441229751,1690251950.03978,83521
1690251953.07996,67.7593537964459,1690251950.04518,83521
1690251953.09963,50.831422546477,1690251950.05289,84681
1690251953.4848,2.59622256569162,1690251950.0594,84681
1690251953.50348,53.5534218590398,1690251950.06711,85849
1690251953.52048,58.802226303467,1690251950.07342,85849
1690251953.53694,60.7755640241694,1690251950.08005,87025
1690251953.55507,55.1417753470762,1690251950.08793,87025
1690251953.57714,45.3085598237048,1690251950.48564,87025
1690251953.59316,62.4412552849402,1690251950.4974,88209
1690251953.98594,2.54592314588709,1690251950.49876,88209
1690251954.0043,54.4629927803459,1690251950.50857,89401
1690251954.02351,52.0669348031183,1690251950.51664,89401
1690251954.04167,55.0513066190657,1690251950.52326,89401
1690251954.06203,49.1372204454129,1690251950.52897,90601
1690251954.08186,50.4238227479833,1690251950.53631,90601
1690251954.1008,52.8037063148353,1690251950.54321,91809
1690251954.47804,2.650832765053,1690251950.56765,91809
1690251954.5019,41.9007202725248,1690251950.56979,93025
1690251954.52332,46.6785821601469,1690251950.57784,93025
1690251954.54401,48.3443101003931,1690251950.97892,93025
1690251954.5646,48.5603602977782,1690251950.98541,94249
1690251954.58424,50.9239959205478,1690251950.99145,94249
1690251954.98155,2.51690808790658,1690251950.99946,95481
1690251954.9998,54.8002822127571,1690251951.00853,95481
1690251955.01921,51.5327738939195,1690251951.01476,96721
1690251955.04325,41.5887042398763,1690251951.02137,96721
1690251955.06289,50.9116333268596,1690251951.02837,96721
1690251955.08479,45.6726702528475,1690251951.03517,97969
1690251955.47737,2.54723738300957,1690251951.04305,97969
1690251955.49754,49.5862672309839,1690251951.05008,99225
1690251955.52105,42.5277972116603,1690251951.0583,99225
1690251955.54068,50.9555477263616,1690251951.06424,99225
1690251955.56667,38.4717353219046,1690251951.0711,100489
1690251955.58968,43.4480815447087,1690251951.0779,100489
1690251955.96965,2.63183575121731,1690251951.08734,101761
1690251955.99086,47.1476714515349,1690251951.47413,101761
1690251956.01189,47.5420695283543,1690251951.48458,103041
1690251956.03389,45.4667100271003,1690251951.49156,103041
1690251956.05824,41.062656641604,1690251951.49662,103041
1690251956.07825,49.9726445217557,1690251951.50328,104329
1690251956.47054,2.54914776266808,1690251951.51183,104329
1690251956.49559,39.9168601773954,1690251951.51772,105625
1690251956.51781,45.000364783383,1690251951.52428,105625
1690251956.54161,42.0153063268822,1690251951.53148,105625
1690251956.56449,43.7079677372293,1690251951.53833,106929
1690251956.58776,42.9757472053444,1690251951.54855,106929
1690251956.9638,2.65931192596566,1690251951.55334,108241
1690251956.9921,35.3359281538021,1690251951.56205,108241
1690251957.01561,42.5329723261639,1690251951.56889,109561
1690251957.03761,45.4445419578525,1690251951.57669,109561
1690251957.06292,39.5163414703084,1690251951.97106,109561
1690251957.08845,39.1742070459895,1690251951.97892,110889
1690251957.46039,2.68859091893915,1690251951.98616,110889
1690251957.48596,39.1004381467325,1690251951.99289,112225
1690251957.51165,38.9244489814858,1690251952.00111,112225
1690251957.53844,37.3314820254021,1690251952.00835,113569
1690251957.56442,38.487974526735,1690251952.01498,113569
1690251957.59028,38.6817791959864,1690251952.02202,113569
1690251957.95714,2.72578297217485,1690251952.02992,114921
1690251957.98435,36.7608613723411,1690251952.03689,114921
1690251958.01622,31.3745296779743,1690251952.04373,116281
1690251958.04476,35.0348652667101,1690251952.0516,116281
1690251958.07269,35.8037679155249,1690251952.05989,116281
1690251958.45514,2.61474787964553,1690251952.06588,117649
1690251958.48554,32.8872161585748,1690251952.07443,117649
1690251958.51817,30.6540668142983,1690251952.46561,119025
1690251958.54779,33.7621366647616,1690251952.47288,119025
1690251958.57528,36.3650109676692,1690251952.48036,120409
1690251958.96302,2.57909449230448,1690251952.48843,120409
1690251958.99452,31.7449687795648,1690251952.49703,120409
1690251959.02486,32.9543983154719,1690251952.50292,121801
1690251959.05568,32.4485842488009,1690251952.51055,121801
1690251959.08389,35.4458210090425,1690251952.51852,123201
1690251959.46128,2.6497927827757,1690251952.52598,123201
1690251959.49232,32.2155535926879,1690251952.53332,123201
1690251959.52367,31.8990014221938,1690251952.54046,124609
1690251959.55276,34.3829229104502,1690251952.54836,124609
1690251959.59249,25.1693980545237,1690251952.55991,126025
1690251959.95734,2.74083595318829,1690251952.57364,126025
1690251959.98686,33.8698278368164,1690251952.57965,127449
1690251960.02555,25.8510314393309,1690251952.96871,127449
1690251960.0613,27.9696717102675,1690251952.97743,127449
1690251960.09498,29.6931365261407,1690251952.98191,128881
1690251960.46113,2.73111296181863,1690251952.98934,128881
1690251960.49367,30.7266014182735,1690251952.99787,130321
1690251960.52567,31.249005379148,1690251953.00358,130321
1690251960.55596,33.0153572468731,1690251953.01174,131769
1690251960.58824,30.9856016784498,1690251953.01875,131769
1690251960.96196,2.67580056076734,1690251953.02558,131769
1690251960.99359,31.611464920148,1690251953.03215,133225
1690251961.03045,27.1319692863011,1690251953.03881,133225
1690251961.06312,30.6091017894153,1690251953.04519,134689
1690251961.09549,30.8881655497459,1690251953.0526,134689
1690251961.46554,2.70233612073426,1690251953.06039,134689
1690251961.49527,33.63731434254,1690251953.06737,136161
1690251961.53036,28.4981722811833,1690251953.07653,136161
1690251961.56633,27.8055739704595,1690251953.46863,137641
1690251961.95335,2.58379889472676,1690251953.47514,137641
1690251961.98864,28.3351055564938,1690251953.47969,139129
1690251962.02976,24.3242534781625,1690251953.48604,139129
1690251962.06405,29.1562673784896,1690251953.49441,139129
1690251962.45575,2.55299422483225,1690251953.50009,140625
1690251962.48989,29.2937191387125,1690251953.50864,140625
1690251962.52682,27.0790685062399,1690251953.51466,142129
1690251962.56224,28.2324939587919,1690251953.5215,142129
1690251962.95786,2.52768500360986,1690251953.52808,142129
1690251962.99546,26.5901520866748,1690251953.53515,143641
1690251963.03664,24.2870692600335,1690251953.54239,143641
1690251963.07597,25.4226435450925,1690251953.54866,145161
1690251963.45674,2.62626411890341,1690251953.5596,145161
1690251963.49663,25.0696567965285,1690251953.56536,146689
1690251963.53375,26.9366386230814,1690251953.57323,146689
1690251963.57083,26.9731895381964,1690251953.96153,146689
1690251963.95423,2.60823418429564,1690251953.96875,148225
1690251963.98802,29.5929952798572,1690251953.97751,148225
1690251964.0316,22.9457744321415,1690251953.98265,149769
1690251964.06958,26.328930849194,1690251953.99478,149769
1690251964.4536,2.6040304290627,1690251954.0013,151321
1690251964.49147,26.410331647913,1690251954.0094,151321
1690251964.5338,23.6228281132957,1690251954.0156,151321
1690251964.57847,22.3849027602844,1690251954.02288,152881
1690251964.95008,2.69103521638679,1690251954.03194,152881
1690251964.99202,23.8402128070754,1690251954.03951,154449
1690251965.03555,22.9753118204177,1690251954.0462,154449
1690251965.07935,22.8294987562798,1690251954.05392,156025
1690251965.44901,2.70516659690328,1690251954.06074,156025
1690251965.4904,24.1621291549052,1690251954.0697,156025
1690251965.53039,25.0044949982712,1690251954.4576,157609
1690251965.57146,24.3509440096607,1690251954.46847,157609
1690251965.95356,2.61713644625619,1690251954.47048,159201
1690251966.00182,20.7215149224605,1690251954.47852,159201
1690251966.04664,22.3109583867484,1690251954.48604,160801
1690251966.09214,21.9756995928974,1690251954.49205,160801
1690251966.45848,2.72971943980377,1690251954.49853,160801
1690251966.51621,17.3216707551767,1690251954.50929,162409
1690251966.55374,26.6453891698219,1690251954.51602,162409
1690251966.94646,2.54633118726077,1690251954.52404,164025
1690251966.99073,22.5886407944766,1690251954.53145,164025
1690251967.03812,21.1005498624086,1690251954.5388,164025
1690251967.08106,23.2915958640145,1690251954.54677,165649
1690251967.44284,2.76413319335733,1690251954.55387,165649
1690251967.49011,21.1546131770473,1690251954.56166,167281
1690251967.53457,22.4896862717763,1690251954.95352,167281
1690251967.57789,23.0855821889534,1690251954.96099,167281
1690251967.94212,2.74548082361073,1690251954.96798,168921
1690251967.99291,19.6885177413828,1690251954.97619,168921
1690251968.03398,24.348116843914,1690251954.98434,170569
1690251968.08065,21.429248753372,1690251954.99166,170569
1690251968.44878,2.71641785244975,1690251954.99867,172225
1690251968.49786,20.3778124347146,1690251955.00729,172225
1690251968.54171,22.8024420874085,1690251955.01394,172225
1690251968.58817,21.5233794490743,1690251955.02254,173889
1690251968.94298,2.81842500838276,1690251955.02829,173889
1690251968.99137,20.6654644711818,1690251955.03535,175561
1690251969.03942,20.8134419087034,1690251955.04234,175561
1690251969.08744,20.8206742153101,1690251955.05158,177241
1690251969.43752,2.85654041773024,1690251955.05864,177241
1690251969.49244,18.2079216517043,1690251955.44971,177241
1690251969.54194,20.2016356648139,1690251955.45702,178929
1690251969.58978,20.9034791752844,1690251955.46405,178929
1690251969.94108,2.84656021456921,1690251955.47247,180625
1690251969.99021,20.3541777876991,1690251955.48194,180625
1690251970.04736,17.4987233616474,1690251955.48959,182329
1690251970.09612,20.506935378989,1690251955.49601,182329
1690251970.43605,2.94180845684082,1690251955.50427,182329
1690251970.49987,15.6675756240054,1690251955.51169,184041
1690251970.55732,17.4067845848654,1690251955.52072,184041
1690251970.93174,2.67082522772643,1690251955.52894,185761
1690251970.98609,18.4006703430244,1690251955.53668,185761
1690251971.04353,17.407001307298,1690251955.54616,185761
1690251971.09445,19.641404113438,1690251955.55496,187489
1690251971.44369,2.86331104199492,1690251955.94931,187489
1690251971.49703,18.7486768702618,1690251955.95334,189225
1690251971.54793,19.6452679600191,1690251955.96016,189225
1690251971.93798,2.56380564901025,1690251955.96683,189225
1690251971.99143,18.7077010909805,1690251955.97689,190969
1690251972.04583,18.3823640268221,1690251955.98368,190969
1690251972.42619,2.62909559774368,1690251955.992,192721
1690251972.48471,17.0896141465998,1690251955.99914,192721
1690251972.5416,17.5771890269967,1690251956.00698,194481
1690251972.92844,2.58500117715651,1690251956.01425,194481
1690251972.98853,16.6424784941117,1690251956.02251,196249
1690251973.04353,18.1832149096758,1690251956.02893,196249
1690251973.43177,2.57573202537717,1690251956.03782,196249
1690251973.48876,17.5451313070468,1690251956.04491,198025
1690251973.54316,18.3839754547447,1690251956.05228,198025
1690251973.92931,2.58963443359094,1690251956.44084,199809
1690251973.98643,17.5091693140026,1690251956.44936,199809
1690251974.04338,17.5582784589688,1690251956.45558,199809
1690251974.42522,2.61889149121761,1690251956.46327,201601
1690251974.48477,16.7915223770653,1690251956.4718,201601
1690251974.54571,16.4103462981584,1690251956.47993,203401
1690251974.92185,2.65855677578594,1690251956.48641,203401
1690251974.98557,15.6941325261082,1690251956.49341,205209
1690251975.04621,16.4924248084084,1690251956.50186,205209
1690251975.41711,2.6961000660156,1690251956.50824,205209
1690251975.47976,15.961700783566,1690251956.51604,207025
1690251975.53878,16.9440128626196,1690251956.52489,207025
1690251975.9223,2.60741212277945,1690251956.53188,208849
1690251975.98687,15.4875377559837,1690251956.53894,208849
1690251976.04367,17.6065551749614,1690251956.54685,208849
1690251976.41645,2.68254845377704,1690251956.93766,210681
1690251976.48337,14.9427272597723,1690251956.94927,210681
1690251976.54585,16.0061669268021,1690251956.95596,212521
1690251976.91645,2.69829763526858,1690251956.96152,212521
1690251976.98036,15.6479941501487,1690251956.96925,214369
1690251977.04412,15.6818688262258,1690251956.976,214369
1690251977.41431,2.70132319176137,1690251956.98379,214369
1690251977.47594,16.2261123211253,1690251956.99097,216225
1690251977.53814,16.0786932504284,1690251956.99952,216225
1690251977.91046,2.68584832140243,1690251957.00702,218089
1690251977.97675,15.0845486292182,1690251957.0159,218089
1690251978.03989,15.8377821160069,1690251957.02294,218089
1690251978.40517,2.73761943581975,1690251957.03022,219961
1690251978.46843,15.8069833612844,1690251957.038,219961
1690251978.53922,14.1267067691458,1690251957.04532,221841
1690251978.90423,2.73966511099281,1690251957.43619,221841
1690251978.97303,14.5355443502972,1690251957.44117,223729
1690251979.03705,15.6206039976016,1690251957.44781,223729
1690251979.39841,2.76727724010163,1690251957.45718,223729
1690251979.46376,15.3022057804143,1690251957.46487,225625
1690251979.52757,15.6715563559734,1690251957.47308,225625
1690251979.89627,2.71222494962637,1690251957.48402,227529
1690251979.96997,13.568310553983,1690251957.49174,227529
1690251980.03516,15.339533556912,1690251957.4979,229441
1690251980.394,2.78681296485043,1690251957.50623,229441
1690251980.46743,13.6176490641386,1690251957.5161,229441
1690251980.53665,14.4475238793991,1690251957.52362,231361
1690251980.89326,2.80418524733742,1690251957.53209,231361
1690251980.96239,14.4659106586099,1690251957.54011,233289
1690251981.02853,15.118313676865,1690251957.93025,233289
1690251981.40176,2.67928406848607,1690251957.94186,233289
1690251981.47234,14.1695151160944,1690251957.94972,235225
1690251981.54447,13.862718138551,1690251957.96246,235225
1690251981.90714,2.75734977017177,1690251957.96844,237169
1690251981.97361,15.0446176526502,1690251957.97685,237169
1690251982.03936,15.2084354649223,1690251957.98525,239121
1690251982.40154,2.76104899091435,1690251957.9914,239121
1690251982.4783,13.0288234837307,1690251957.9993,239121
1690251982.55042,13.8661553465461,1690251958.00892,241081
1690251982.8911,2.93523701685644,1690251958.01531,241081
1690251982.96304,13.9016349974976,1690251958.02365,243049
1690251983.03382,14.1280867160474,1690251958.0326,243049
1690251983.38598,2.83958585942699,1690251958.42686,243049
1690251983.46182,13.1854888399874,1690251958.43456,245025
1690251983.53214,14.2214988793837,1690251958.44935,245025
1690251983.88558,2.82931126711444,1690251958.45778,247009
1690251983.95919,13.5861984076082,1690251958.46517,247009
1690251984.02792,14.5486532891656,1690251958.47383,249001
1690251984.38256,2.81976082846824,1690251958.48127,249001
1690251984.45763,13.3212559312452,1690251958.48937,249001
1690251984.52824,14.162099377372,1690251958.49618,251001
1690251984.88192,2.82743832027013,1690251958.5044,251001
1690251984.95177,14.3153727222152,1690251958.51213,253009
1690251985.02279,14.0809410785206,1690251958.52068,253009
1690251985.37953,2.80313762916121,1690251958.53128,255025
1690251985.45524,13.2079519081494,1690251958.54007,255025
1690251985.52734,13.8709703022687,1690251958.9313,255025
1690251985.87679,2.8615899981238,1690251958.93959,257049
1690251985.9513,13.4212144774777,1690251958.94634,257049
1690251986.026,13.387244419194,1690251958.95564,259081
1690251986.36917,2.91403254392443,1690251958.96377,259081
1690251986.44467,13.244863803154,1690251958.97051,261121
1690251986.52088,13.1220032599276,1690251958.97859,261121
1690251986.86912,2.87158168592212,1690251958.98983,261121
1690251986.94801,12.6754044260972,1690251958.99833,263169
1690251987.02414,13.1357703004034,1690251959.00566,263169
1690251987.3832,2.78507351290908,1690251959.01336,265225
1690251987.46525,12.1866508606162,1690251959.02089,265225
1690251987.53954,13.4612735611378,1690251959.02868,265225
1690251987.87258,3.00261653982474,1690251959.03736,267289
1690251987.95055,12.8254410910314,1690251959.42973,267289
1690251988.02784,12.9387935156479,1690251959.43562,269361
1690251988.37406,2.88833675813551,1690251959.44364,269361
1690251988.45234,12.7741538573991,1690251959.45154,269361
1690251988.53058,12.7820174863854,1690251959.45941,271441
1690251988.8707,2.94011337612568,1690251959.466,271441
1690251988.95537,11.8098509656402,1690251959.47498,273529
1690251989.03473,12.6016001730566,1690251959.48247,273529
1690251989.3684,2.99696324020127,1690251959.48982,275625
1690251989.45255,11.8844060352766,1690251959.49825,275625
1690251989.53538,12.0720239465807,1690251959.505,275625
1690251989.86687,3.0166558542904,1690251959.5134,277729
1690251989.94475,12.8412654189641,1690251959.52091,277729
1690251990.02726,12.1194286886596,1690251959.5293,279841
1690251990.36575,2.95430734825406,1690251959.53814,279841
1690251990.46031,10.5749597857932,1690251959.92574,281961
1690251990.53713,13.0185922067925,1690251959.93351,281961
1690251990.86653,3.03574083282126,1690251959.94273,281961
1690251990.94414,12.8864391886495,1690251959.94953,284089
1690251991.02438,12.462129045293,1690251959.9601,284089
1690251991.36275,2.95533567121913,1690251959.96896,286225
1690251991.44598,12.0146204525924,1690251959.97598,286225
1690251991.53353,11.4225831576769,1690251959.98423,288369
1690251991.62394,11.060344918517,1690251959.99224,288369
1690251991.70889,11.7712050157303,1690251959.99957,288369
1690251991.79488,11.6291367225623,1690251960.00985,290521
1690251991.87889,11.9046110704291,1690251960.01646,290521
1690251991.96702,11.3459841535627,1690251960.02397,292681
1690251992.36541,2.51010282057896,1690251960.04316,292681
1690251992.44398,12.7278310847307,1690251960.4256,292681
1690251992.52747,11.9777710509632,1690251960.43843,294849
1690251992.86719,2.94354887382677,1690251960.44579,294849
1690251992.95234,11.7439807361156,1690251960.45391,297025
1690251993.03546,12.0318186121095,1690251960.46361,297025
1690251993.3719,2.97230584326865,1690251960.47104,299209
1690251993.46794,10.4121202793245,1690251960.47901,299209
1690251993.55948,10.9234631691894,1690251960.48708,299209
1690251993.86654,3.25669246829924,1690251960.49787,301401
1690251993.95238,11.6506826294079,1690251960.50487,301401
1690251994.03796,11.6841442555728,1690251960.51281,303601
1690251994.3624,3.08227248576739,1690251960.52138,303601
1690251994.44843,11.623432516094,1690251960.53219,303601
1690251994.53337,11.7731544377702,1690251960.92412,305809
1690251994.85386,3.12025114936543,1690251960.93307,305809
1690251994.9392,11.7171439506318,1690251960.9412,308025
1690251995.02297,11.9371707483671,1690251960.94913,308025
1690251995.3614,2.95489011550289,1690251960.95724,308025
1690251995.4424,12.3446116173389,1690251960.96457,310249
1690251995.52579,11.9917087661214,1690251960.97252,312481
1690251995.86252,2.96976567174219,1690251960.9813,312481
1690251995.94423,12.2388533544983,1690251960.98914,312481
1690251996.02956,11.7195994277539,1690251960.99852,314721
1690251996.36109,3.01631091783701,1690251961.00623,314721
1690251996.46378,9.73746050392465,1690251961.01495,314721
1690251996.55053,11.5272467432529,1690251961.02352,316969
1690251996.86543,3.17567220715936,1690251961.03174,316969
