timestamp,hz_camera_info,height,width
1690251941.573753,1.7141220093415739,0,0
1690251941.578828,197.04519402424128,0,0
1690251941.583396,218.92082050211388,0,0
1690251941.593098,103.07187968446662,0,0
1690251941.597836,211.05540180143913,0,0
1690251941.602876,198.41544065471405,0,0
1690251941.608273,185.28532932809117,0,0
1690251941.616072,128.22304423588395,0,0
1690251941.620923,206.13869366491375,0,0
1690251941.628258,136.33362587355762,0,0
1690251941.634428,162.07365045017195,0,0
1690251942.036226,2.488812725372835,0,0
1690251942.04469,118.14940845070423,0,0
1690251942.051709,142.4695652173913,0,0
1690251942.059211,133.29638339795335,0,0
1690251942.067259,124.25358454793222,0,0
1690251942.074597,136.28046918153166,0,0
1690251942.082096,133.34723723532778,0,0
1690251942.089966,127.06546699385017,0,0
1690251942.097611,130.8062997037268,0,0
1690251942.106918,107.44432205343648,0,0
1690251942.112803,169.92683223271078,0,0
1690251942.120749,125.84925588094094,0,0
1690251942.128997,121.2401792166498,0,0
1690251942.139409,96.04323235098806,0,0
1690251942.149877,95.52917596683824,0,0
1690251942.54566,2.5266374062218,101,101
1690251942.55014,223.22001064395954,103,103
1690251942.556134,166.83123185235274,103,103
1690251942.564102,125.50281268701376,105,105
1690251942.572092,125.1545370453257,105,105
1690251942.579999,126.47159570618743,105,105
1690251942.587878,126.91935727902684,107,107
1690251942.59548,131.54473890544142,107,107
1690251942.603193,129.64990263052147,109,109
1690251942.610864,130.36315036986386,109,109
1690251942.617423,152.45916178982952,111,111
1690251942.625123,129.87069606143174,111,111
1690251942.633091,125.50281268701376,111,111
1690251942.640668,131.97935808684707,113,113
1690251943.031102,2.5612521746776835,113,113
1690251943.039417,120.2633329510265,115,115
1690251943.044524,195.8125116713352,115,115
1690251943.051517,142.99901128498857,115,115
1690251943.062499,91.05779167209414,117,117
1690251943.068863,157.13711973625055,117,117
1690251943.075739,145.43356449375867,119,119
1690251943.083603,127.16177540625758,119,119
1690251943.090618,142.55188118138872,121,121
1690251943.09716,152.8536443148688,121,121
1690251943.105547,119.23427239389373,121,121
1690251943.111657,163.66738205798572,123,123
1690251943.120626,111.49429809404822,123,123
1690251943.128777,122.68351468351469,125,125
1690251943.135137,157.2313690208427,125,125
1690251943.529905,2.5331333869234807,127,127
1690251943.539992,99.1373735463742,127,127
1690251943.544707,212.0906148867314,127,127
1690251943.553137,118.62390406697212,129,129
1690251943.55913,166.86441756842774,129,129
1690251943.568941,101.92471628879007,131,131
1690251943.576066,140.35283094632578,131,131
1690251943.582481,155.88731138036127,131,131
1690251943.590305,127.8088795441387,133,133
1690251943.597801,133.40661577608142,133,133
1690251943.605583,128.50196078431372,135,135
1690251943.613379,128.2701000030582,135,135
1690251943.620592,138.63634560719242,137,137
