timestamp,hz_positions,u,v
1689829894.367777,1.2674527285578345,772,315
1689829894.471516,9.639596241887146,773,315
1689829894.531418,16.693880150289754,772,315
1689829894.599291,14.733398904032597,773,315
1689829894.653107,18.581889066099592,772,315
1689829894.720055,14.936926862796073,772,315
1689829894.79864,12.72508942413587,773,315
1689829894.88154,12.062719293200042,773,315
1689829894.939983,17.11073851513705,773,315
1689829895.018498,12.736411228121318,773,315
1689829895.084348,15.186024366842267,773,315
1689829895.143677,16.855154233174197,772,315
1689829895.201885,17.179772427521687,772,315
1689829895.264644,15.933989286935379,773,315
1689829895.339076,13.435057384742032,773,315
1689829895.399313,16.60111141016101,773,315
1689829895.464058,15.44522020916188,773,315
1689829895.566238,9.786650613429654,773,315
1689829895.630749,15.501217758953947,772,315
1689829895.686558,17.91825017088175,772,315
1689829895.747023,16.538466694793954,773,315
1689829895.81281,15.20060885007067,772,315
1689829895.878299,15.269727429272502,772,315
1689829895.93924,16.409319066528433,772,315
1689829896.003659,15.523362929461532,773,315
1689829896.054207,19.783146395992716,772,315
1689829896.119699,15.269060369212175,772,315
1689829896.168822,20.357042667093776,773,315
1689829896.223868,18.1666760510917,772,315
1689829896.284313,16.543946356375113,772,315
1689829896.342266,17.25532658913166,772,315
1689829896.431781,11.171315717280192,772,315
1689829896.497347,15.251792701197074,772,315
1689829896.557335,16.670060848863507,773,315
1689829896.629039,13.946194334810755,773,315
1689829896.680286,19.513382493195934,773,315
1689829896.7434,15.844303414928982,772,315
1689829896.808898,15.267670847924053,773,315
1689829896.86306,18.46312045498565,772,315
1689829896.926736,15.704474739494602,772,315
1689829896.992625,15.177067427033052,773,315
1689829897.028278,28.04804065801792,773,315
1689829897.107617,12.604175243636014,773,315
1689829897.161551,18.54114651483538,772,315
1689829897.214062,19.04363737077009,772,315
1689829897.255134,24.34741015504821,773,315
1689829897.312467,17.441964137196845,773,315
1689829897.374198,16.199352690813306,773,315
1689829897.446184,13.891597749154608,773,315
1689829897.521111,13.346307439215698,772,315
1689829897.570226,20.360402518409927,773,315
1689829897.626654,17.72171238317362,772,315
1689829897.686507,16.70757881151361,772,315
1689829897.748904,16.026410711010577,773,315
1689829897.813908,15.383642585467657,773,315
1689829897.860891,21.28429268094651,773,315
1689829897.940139,12.61862270224736,773,315
1689829897.997523,17.42645604646718,773,315
1689829898.057328,16.72103332801786,773,315
1689829898.114226,17.57527404377996,772,315
1689829898.191377,12.961624752004054,773,315
