timestamp,hz_camera_info,height,width
1690092834.231763,1.721102328407989,0,0
1690092834.251276,51.2475441083036,0,0
1690092834.280352,34.39250865080276,0,0
1690092834.313792,29.90441831780232,0,0
1690092834.34169,35.844769384598294,0,0
1690092834.389934,20.727966394860392,0,0
1690092834.420683,32.52154764673955,0,0
1690092834.443783,43.28978521813622,0,0
1690092834.486634,23.336693929783564,179,179
1690092834.499843,75.70672538897513,179,179
1690092834.537065,26.86572594333882,179,179
1690092834.570453,29.950970800991154,179,179
1690092834.60427,29.57087965933206,179,179
1690092834.636936,30.61289969418514,179,179
1690092834.672752,27.920518162997677,179,179
1690092834.708189,28.219007764037837,179,179
1690092834.731268,43.32958677685951,179,179
1690092834.77834,21.24397396611543,179,179
1690092834.804521,38.195663458123505,179,179
1690092834.838797,29.174925572465987,179,179
1690092834.87857,25.14269272269512,179,179
1690092834.906369,35.97265795860957,179,179
1690092834.940056,29.68494062026696,179,179
1690092834.972852,30.491610689464654,179,179
1690092835.007888,28.54200010887909,179,179
1690092835.047784,25.065162308170386,179,179
1690092835.07359,38.75075297030618,179,179
1690092835.112392,25.771928207586008,179,179
1690092835.139358,37.0836044702221,179,179
1690092835.175232,27.875427006765648,179,179
1690092835.219216,22.735449878850627,179,179
1690092835.242407,43.12022206230081,179,179
1690092835.277835,28.226414078535615,179,179
1690092835.316092,26.138923857361867,179,179
1690092835.342229,38.26012077426888,179,179
1690092835.378406,27.641750912757516,179,179
1690092835.412838,29.04280629838386,179,179
1690092835.444102,31.985602184075468,179,179
1690092835.479214,28.480369389556596,179,179
1690092835.522377,23.167958285231357,179,179
1690092835.549018,37.53628065151244,179,179
1690092835.580584,31.67951177510234,179,179
1690092835.612066,31.764201597940097,179,179
1690092835.652419,24.781268278848824,179,179
1690092835.682703,33.02081561958747,179,179
1690092835.723817,24.322560816492214,179,179
1690092835.748383,40.70677523608024,179,179
1690092835.777982,33.78498070835381,179,179
1690092835.818203,24.862648859803556,179,179
1690092835.848334,33.18829868886445,179,179
1690092835.88401,28.030046245555884,179,179
1690092835.917183,30.145137526322976,179,179
